STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID	BufferID
9500	TriggerSchool000001	72				interactinfo_9500		51013	
9502	SchoolNpc000002	72	DialogID_9502			interactinfo_9502	okmenu_9502	51002	
9503	SchoolNpc000002	72	DialogID_9503			interactinfo_9503	okmenu_9503	51002	
9504	SchoolNpc000002	72	DialogID_9504			interactinfo_9504	okmenu_9504	51002	
9506	TriggerSchool000002	72				interactinfo_9506		51003	
9507	SchoolNpc000003	72	DialogID_9507	ItemSchool000001-1		interactinfo_9507	okmenu_9507	51004	
9508	SchoolNpc000031	72	DialogID_9508			interactinfo_9508	okmenu_9508	51010	
9511	JobERG001	2	DialogID_9511			interactinfo_9511	okmenu_9511	51019	
9512	JobERG003	2	DialogID_9512			interactinfo_9512	okmenu_9512	51020	
9513	JobERG004	2	DialogID_9513			interactinfo_9513	okmenu_9513	51021	
9514	JobERG005	2	DialogID_9514			interactinfo_9514	okmenu_9514	51022	
9515	JobERG006	2	DialogID_9515			interactinfo_9515	okmenu_9515	51023	
9516	JobERG007	2	DialogID_9516			interactinfo_9516	okmenu_9516	51024	
9517	JobERG008	2	DialogID_9517			interactinfo_9517	okmenu_9517	51025	
9518	JobERG009	2	DialogID_9518			interactinfo_9518	okmenu_9518	51026	
9519	JobERG010	2	DialogID_9519			interactinfo_9519	okmenu_9519	51027	
9520	JobERG011	2	DialogID_9520			interactinfo_9520	okmenu_9520	51028	
9521	JobERG002	2	DialogID_9521			interactinfo_9521	okmenu_9521	51029	
9510	SchoolNpc000037	2	DialogID_9510			interactinfo_9510	okmenu_9510		
9542	bjyd011	17	DialogID_9542			interactinfo_9542	okmenu_9542	51105	
9543	bjyd012	17				interactinfo_9543		51107	
9544	WorldNpc08410	17	DialogID_9544			interactinfo_9544	okmenu_9544	51107	
9545	cd483	17	DialogID_9545		bj_yd03	interactinfo_9545	okmenu_9545	51108	
9546	WorldNpc09750	17	DialogID_9546			interactinfo_9546	okmenu_9546	51109	
9547	Transcity05D	17	DialogID_9547			interactinfo_9547	okmenu_9547	51110	
9548	FuncNpc00617	17	DialogID_9548			interactinfo_9548	okmenu_9548	51111	
9549	FuncNpc00617		DialogID_9549			interactinfo_9549	okmenu_9549	51111	
9550	FuncNpc00609	17	DialogID_9550	treasure_59998-1		interactinfo_9550	okmenu_9550	51112	
9551	lurknpc_em01	10	DialogID_9551			interactinfo_9551	okmenu_9551	51135	
9552	WorldNpc09934	9	DialogID_9552		bookyd_ds	interactinfo_9552	okmenu_9552	51136	
9554	FuncNpc00617	17	DialogID_9554			interactinfo_9554	okmenu_9554	51111	
9555	wmp_yd_wx	17	DialogID_9555			interactinfo_9555	okmenu_9555	51113	
9556	wmp_yd_wx	17	DialogID_9556			interactinfo_9556	okmenu_9556	51113	
9509	Guildydnpc009	2	DialogID_9509			interactinfo_9509	okmenu_9509		
9557	wmp_yd_wx	17	DialogID_9557			interactinfo_9557	okmenu_9557	51114	
9563	Npc_wmp_1n_cc_jbmd	17				interactinfo_9563		51222	
9566	Npc_wmp_1n_cc_bjmd	17	DialogID_9566			interactinfo_9566	okmenu_9566	51226	
