STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID	BufferID
10519	WorldNpc100011	17							
10520	WorldNpc100012	17							
10521	WorldNpc100013	17							
10503	WorldNpc09928	17	DialogID_10503		taskitem_jzsj_001-10	interactinfo_10503	okmenu_10503		
10626	WorldNpc09965	17	DialogID_10626				okmenu_10626		
10717	WorldNpc100030	17			yaopin_00300				
10718	WorldNpc100030	17			yaopin_00500				
10720	WorldNpc100030	17			yaopin_10300				
10719	WorldNpc100030	17			yaopin_10100				
10616	WorldNpc09928	17	DialogID_10616		taskitem_jzsj_017	interactinfo_10616	okmenu_10616		
10545	WorldNpc09778	17	DialogID_10545			interactinfo_10545	okmenu_10545		
10553	WorldNpc09964	17			taskitem_jzsj_026-1|taskitem_jzsj_027-1				
10614	WorldNpc09778	17	DialogID_10614		taskitem_jzsj_016-1	interactinfo_10614	okmenu_10614		
10702	WorldNpc100023	17	DialogID_10702		taskitem_jzsj_019-1	interactinfo_10702	okmenu_10702		
10704	WorldNpc100023	17	DialogID_10704		taskitem_jzsj_024-1		okmenu_10704		
10706	WorldNpc100023	17	DialogID_10706		taskitem_jzsj_021-1	interactinfo_10706	okmenu_10706		
10708	WorldNpc100023	17	DialogID_10708		taskitem_jzsj_022-1	interactinfo_10708	okmenu_10708		
10710	WorldNpc100023	17	DialogID_10710		taskitem_jzsj_023-1	interactinfo_10710	okmenu_10710		
10755	WorldNpc100031	17	DialogID_10755		taskitem_jzsj_021-1	interactinfo_10755	okmenu_10755		
10507	WorldNpc100002	17	DialogID_10507			interactinfo_10507	okmenu_10507	41504	
10760	JobChengD009	17	DialogID_10760			interactinfo_10760	okmenu_10760	41717	
10764	JobSuZ009	14	DialogID_10764			interactinfo_10764	okmenu_10764	41718	
10768	JobLuoY009	16	DialogID_10768			interactinfo_10768	okmenu_10768	41719	
10772	yewaishop001	25	DialogID_10772			interactinfo_10772	okmenu_10772	41720	
10547	WorldNpc09801	17	DialogID_10547		taskitem_jzsj_025-1	interactinfo_10547	okmenu_10547	41536	
10548	WorldNpc09796	17	DialogID_10548		taskitem_jzsj_025-1	interactinfo_10548	okmenu_10548	41536	
10761	WorldNpc100048	17	DialogID_10761		taskitem_jzsj_036-1	interactinfo_10761	okmenu_10761	41721	
10544	WorldNpc09963	17	DialogID_10544	taskitem_jzsj_034-1		interactinfo_10544	okmenu_10544	41531	
10716	WorldNpc100057	17	DialogID_10716		yaopin_00100-10|yaopin_00300-10|yaopin_00500-10|yaopin_10100-10|yaopin_10300-10	interactinfo_10716	okmenu_10716	41707	
10751	WorldNpc100057	17	DialogID_10751		toxicant_1004-20|toxicant_1005-20|toxicant_1006-20|toxicant_1007-20|toxicant_1008-20	interactinfo_10751	okmenu_10751	41708	
10723	WorldNpc100057	17	DialogID_10723		tre_1008-20|tre_1009-20|tre_1010-20|tre_2001-20|tre_2002-20|tre_2003-20	interactinfo_10723	okmenu_10723	41709	
10729	WorldNpc100057	17	DialogID_10729		buliao_1005-30|buliao_1007-30|buliao_1003-30|buliao_1004-30|buliao_1006-30	interactinfo_10729	okmenu_10729	41710	
10735	WorldNpc100057	17	DialogID_10735		kuangshi_1_1003-40|kuangshi_1_1004-40|kuangshi_1_1006-40|kuangshi_1_2001-40|kuangshi_1_2002-40	interactinfo_10735	okmenu_10735	41711	
10741	WorldNpc100056	17	DialogID_10741		drug_1005-50|drug_1006-50|drug_1008-50|drug_1009-50|drug_1007-50	interactinfo_10741	okmenu_10741	41712	
10742	WorldNpc100057	17				interactinfo_10742			
10619	WorldNpc09905	17	DialogID_10619			interactinfo_10619	okmenu_10619	41616	
10620	WorldNpc09928	17	DialogID_10620			interactinfo_10620	okmenu_10620	41617	
10641									
10625									
10743	WorldNpc100032								
10744									
10745	JobChengD009	1							
10633	WorldNpc100047	17	DialogID_10633			interactinfo_10633	okmenu_10633		
10624	WorldNpc100053		DialogID_10624			interactinfo_10624	okmenu_10624		
10532									
10533									
10642	WorldNpc09970	17	DialogID_10642			interactinfo_10642	okmenu_10642	41617	
10622	WorldNpc100053	17	DialogID_10622			interactinfo_10622	okmenu_10622	41619	
10502	EventNpc_nmp_sj001	17				interactinfo_10502		41635	
10773	WorldNpc09970	17	DialogID_10773			interactinfo_10773	okmenu_10773	41723	
10774	WorldNpc09970	17	DialogID_10774			interactinfo_10774	okmenu_10774	41724	
10500	WorldNpc100054	17	DialogID_10500				okmenu_10500		
10505	WorldNpc09778	17							
10644	WorldNpc100053	17	DialogID_10644				okmenu_10644		
10775	WorldNpc09970	17	DialogID_10775			interactinfo_10775	okmenu_10775	41503	
10515									
