STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID
27070	funnpcclone003108	14	DialogID_27070			interactinfo_27070	okmenu_27070	
27078	FunnpcClone009005	35	DialogID_2417_1			interactinfo_27078	okmenu2417_1	
27079	FunnpcClone009005	35	DialogID_2418_1			interactinfo_27079	okmenu2418_1	
27087	FunnpcClone004018	30	DialogID_27087_1			interactinfo_27087_1	okmenu_27087_1	
27001	FunnpcClone017004	43	DialogID_27001			interactinfo_27001		
27002	FunnpcClone017002	5	DialogID_27002		TaskItemClone_0171137-1|TaskItemClone_0171134-1	interactinfo_27002	okmenu_27002	2817
27003	FunnpcClone017002	5	DialogID_27003		TaskItemClone_0171135-1	interactinfo_27003	okmenu_27003	2818
27004	bossclone002012	28	DialogID_27004		TaskItemClone_002001-1	interactinfo_27004	okmenu_27004	2053
27005	bossclone002017	28	DialogID_27005_3			interactinfo_27005_3		2061
27006	bossclone002007	28	DialogID_27006			interactinfo_27006	okmenu_27006	2059
27007	bossclone002017	28	DialogID_27007_1	useitemclone002001-1		interactinfo_27007_1		2061
27008	bossclone002014	28	DialogID_27008_2			interactinfo_27008_2		2061
27009	funnpcclone002010	28	DialogID_27009			interactinfo_27009	okmenu_27009	2079
27010	bossclone002007	28	DialogID_27010			interactinfo_27010	okmenu_27010	2080
27011	bossclone002007	28	DialogID_27011			interactinfo_27011		2089
27012	bossclone002007	28	DialogID_27012			interactinfo_27012	okmenu_27012	2095
27013	bossclone002002	28	DialogID_27013		TaskItemClone_002002-1	interactinfo_27013	okmenu_27013	2238
27014	bossclone002007	28	DialogID_27014			interactinfo_27014	okmenu_27014	2239
27015	bossclone002005	28	DialogID_27015		TaskItemClone_002003-1	interactinfo_27015		2433
27016	bossclone002013	28	DialogID_27016			interactinfo_27016		2434
27017	bossclone002001	28	DialogID_27017		TaskItemClone_002004-1	interactinfo_27017		2440
27018	bossclone002002	28	DialogID_27018		TaskItemClone_002005-1	interactinfo_27018		2442
27019	bossclone002009	28	DialogID_27019_1			interactinfo_27019_1	okmenu_27019_1	2446
27020	bossclone002004	28	DialogID_27020_2			interactinfo_27020_2	okmenu_27020_2	2446
27021	bossclone002018	28	DialogID_27021			interactinfo_27021	okmenu_27021	2839
27022	bossclone002014	28	DialogID_27022_1			interactinfo_27022_1	okmenu_27022_1	2234
27023	bossclone002028	28	DialogID_27023_1			interactinfo_27023_1	okmenu_27023_1	2083
27025	bossclone002009	28	DialogID_27025_3			interactinfo_27025_2	okmenu_27025_3	2083
27026	bossclone002017	28	DialogID_27026_4			interactinfo_27026_4	okmenu_27026_4	2083
27027	bossclone002012	28	DialogID_27027_1			interactinfo_27027_1		2432
27028	bossclone002006	28	DialogID_27028_2			interactinfo_27028_2		2432
27029	bossclone002004	28	DialogID_27029_3			interactinfo_27029_3		2432
27031	bossclone002019	28	DialogID_27031_1			interactinfo_27031_1		2841
27032	bossclone002020	28	DialogID_27032_2			interactinfo_27032_2		2841
27033	bossclone002021	28	DialogID_27033_3			interactinfo_27033_3		2841
27034	bossclone002028	28	DialogID_27034_1			interactinfo_27034_1	okmenu_27034_1	2081
27035	bossclone002006	28	DialogID_27035_2			interactinfo_27035_2	okmenu_27035_2	2081
27036	bossclone002028	28	DialogID_27036			interactinfo_27036	okmenu_27036	2096
27037	bossclone002028	28	DialogID_27037_1			interactinfo_27037_1	okmenu_27037_1	2431
27038	bossclone002009	28	DialogID_27038_2			interactinfo_27038_2	okmenu_27038_2	2431
27039	bossclone002028	28	DialogID_27039_1			interactinfo_27039_1	okmenu_27039_1	2445
27040	bossclone002017	28	DialogID_27040_2			interactinfo_27040_2	okmenu_27040_2	2445
27041	bossclone002028	28	DialogID_27041_1			interactinfo_27041_1	okmenu_27041_1	2840
27042	bossclone002007	28	DialogID_27042_2			interactinfo_27042_2	okmenu_27042_2	2840
27043	bossclone002017	28	DialogID_27043			interactinfo_27043		2097
27044	bossclone002004	28	DialogID_27044			interactinfo_27044	okmenu_27044	2058
27045	bossclone002013	28	DialogID_27045			interactinfo_27045		2073
