STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID
9001	ItemNpc02002	9	DialogID_9001_1			interactinfo_9001_1	okmenu_9001_1	50002
9002	ItemNpc02003	9	DialogID_9002_2			interactinfo_9002_2	okmenu_9002_2	50002
9009	WorldNpc02201	9	DialogID_9009_1			interactinfo_9009_1	okmenu_9009_1	50049
9010	WorldNpc02236	9	DialogID_9010_1		taskitem_25h-1	interactinfo_9010_1	okmenu_9010_1	50053
9011	WorldNpc02244	9	DialogID_9011_1			interactinfo_9011_1	okmenu_9011_1	50061
9012	WorldNpc02241	9	DialogID_9012_1			interactinfo_9012_1	okmenu_9012_1	50066
9013	WorldNpc02201	9	DialogID_9013_1			interactinfo_9013_1	okmenu_9013_1	50072
9014	WorldNpc02210	9	DialogID_9014_1			interactinfo_9014_1	okmenu_9014_1	50077
9015	WorldNpc02240	9	DialogID_9015_1			interactinfo_9015_1		50081
9016	WorldNpc02236	9	DialogID_9016_2			interactinfo_9016_2		50081
9017	WorldNpc02230	9	DialogID_9017			interactinfo_9017_1	okmenu_9017_1	50117
9018	WorldNpc02205	9	DialogID_9018_1			interactinfo_9018_1	okmenu_9018_1	50125
9020	WorldNpc02206	9	DialogID_9020_2			interactinfo_9020_2	okmenu_9020_2	50125
9022	WorldNpc02207	9	DialogID_9022_3			interactinfo_9022_3	okmenu_9022_3	50125
9025	WorldNpc02230	9	DialogID_9025_1			interactinfo_9025_1	okmenu_9025_1	50133
9026	WorldNpc02205	9	DialogID_9026_1			interactinfo_9026_1	okmenu_9026_1	50139
9028	WorldNpc02207	9	DialogID_9028_2			interactinfo_9028_2	okmenu_9028_2	50139
9031	WorldNpc02210	9	DialogID_9031_1			interactinfo_9031_1	okmenu_9031_1	50152
9032	WorldNpc02238	9	DialogID_9032_2			interactinfo_9032_2	okmenu_9032_2	50152
9033	WorldNpc02238	9	DialogID_9033			interactinfo_9033_1	okmenu_9033_1	50154
9034	WorldNpc02210	9	DialogID_9034_1			interactinfo_9034_1	okmenu_9034_1	50174
9035	WorldNpc02209	9	DialogID_9035_2		taskitem_33d-1	interactinfo_9035_2	okmenu_9035_2	50174
9036	WorldNpc02210	9	DialogID_9036_3			interactinfo_9036_3	okmenu_9036_3	50174
9037	WorldNpc02238	9	DialogID_9037			interactinfo_9037_1	okmenu_9037_1	50175
9040	WorldNpc00036	1	DialogID_9040_1	taskitem_11e-1		interactinfo_9040_1	okmenu_9040_1	50215
9041	WorldNpc00044	1	DialogID_9041_2		taskitem_11e-1	interactinfo_9041_2	okmenu_9041_2	50215
9042	WorldNpc00037	1	DialogID_9042			interactinfo_9042_1	okmenu_9042_1	50227
9043	WorldNpc02201	9	DialogID_9043		taskitem_17e-1	interactinfo_9043_1	okmenu_9043_1	50236
9044	WorldNpc02201	9	DialogID_9044	taskitem_17e-1		interactinfo_9044_1	okmenu_9044_1	50237
9045	WorldNpc02208	9	DialogID_9045			interactinfo_9045_1	okmenu_9045_1	50243
9046	WorldNpc02203	9	DialogID_9046			interactinfo_9046_1	okmenu_9046_1	50256
9050	WorldNpc02211	9	DialogID_9050			interactinfo_9050_1	okmenu_9050_1	50269
9051	WorldNpc02207	9	DialogID_9051	useitem_5e-1		interactinfo_9051_1	okmenu_9051_1	50275
9052	WorldNpc02256	9	DialogID_9052_2			interactinfo_9052_2	okmenu_9052_2	50275
9053	WorldNpc02208	9	DialogID_9053			interactinfo_9053_1	okmenu_9053_1	50281
9054	WorldNpc02201	9	DialogID_9054_1			interactinfo_9054_1	okmenu_9054_1	50290
