STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID
54094	WorldNpc02604	10	DialogID_54094			interactinfo_54094	okmenu_54094	18503
54093	World_qy_emxsm	10	DialogID_54093			interactinfo_54093	okmenu_54093	18501
54092	World_qy_emxsm		DialogID_54092			interactinfo_54092	okmenu_54092	
54091	WorldNpc02610	10	DialogID_54091	key_qy_em_yaochu-1		interactinfo_54091	okmenu_54091	18500
54090	World_qy_emxsm	10	DialogID_54090			interactinfo_54090	okmenu_54090	
54086	World_qy_em040	17	DialogID_54086			interactinfo_54086	okmenu_54086	18473
54085	NPCQYCD010	17	DialogID_54085			interactinfo_54085	okmenu_54085	18472
54084	NPCQYCD011	17	DialogID_54084			interactinfo_54084	okmenu_54084	18471
54082	EventNpc_qy_em18463	17				interactinfo_54082		18463
54081	NPCQYCD011	17	DialogID_54081			interactinfo_54081	okmenu_54081	18467
54080		17	DialogID_54080			interactinfo_54080	okmenu_54080	18468
54079	qy_em_liuxm	17	DialogID_54079			interactinfo_54079	okmenu_54079	18466
54077	World_qy_em031	17	DialogID_54077			interactinfo_54077	okmenu_54077	18461
54075	World_qy_em025	17	DialogID_54075			interactinfo_54075	okmenu_54075	18461
54074	World_qy_em024	17	DialogID_54074			interactinfo_54074	okmenu_54074	18461
54073	World_qy_em020	17	DialogID_54073			interactinfo_54073	okmenu_54073	18461
54072	WorldNpc02604	10	DialogID_54072			interactinfo_54072	okmenu_54072	18449
54059	WorldNpc02686	10	DialogID_54059			interactinfo_54059	okmenu_54059	18444
54056	WorldNpc02936	10	DialogID_54056	qy_em_xiangnang-1		interactinfo_54056	okmenu_54056	18442
54055								
54054	WorldNpc02936	10	DialogID_54054	qy_em_yanhua-1		interactinfo_54054	okmenu_54054	18442
54053	WorldNpc02967	10	DialogID_54053			interactinfo_54053	okmenu_54053	18442
54041	World_qy_em006	10	DialogID_54041			interactinfo_54041	okmenu_54041	18437
54040	EventNpc_qy_em040	10	DialogID_54040			interactinfo_54040	okmenu_54040	18436
54039	World_qy_em006	10	DialogID_54039			interactinfo_54039	okmenu_54039	18436
54038	EventNpc_qy_em039	10	DialogID_54038			interactinfo_54038	okmenu_54038	18435
54037	World_qy_em008	10	DialogID_54037			interactinfo_54037	okmenu_54037	18435
54035	World_qy_em008	10	DialogID_54035		qy_em_xinjian18433-1	interactinfo_54035	okmenu_54035	18433
54034	EventNpc_qy_em038	10	DialogID_54034			interactinfo_54034	okmenu_54034	18432
54033	World_qy_em012	10	DialogID_54033			interactinfo_54033	okmenu_54033	18431
54032	World_qy_em012	10	DialogID_54032			interactinfo_54032	okmenu_54032	18430
54030	World_qy_em008	10						18428
54029	World_qy_em012	10						18428
54028	EventNpc_qy_em037	10						18428
54027	EventNpc_qy_em036	10				interactinfo_54027		
54026	WorldNpc02625	10	DialogID_54026			interactinfo_54026	okmenu_54026	18425
54025	444444		DialogID_54025			interactinfo_54025	okmenu_54025	18424
54024	64444		DialogID_54024			interactinfo_54024	okmenu_54024	18423
54023	42223		DialogID_54023			interactinfo_54023	okmenu_54023	18422
54022	555555		DialogID_54022			interactinfo_54022	okmenu_54022	18421
54021	WorldNpc02612	10	DialogID_54021			interactinfo_54021	okmenu_54021	18420
54020	WorldNpc02612	10	DialogID_54020			interactinfo_54020	okmenu_54020	18420
54012	World_qy_em005	10		key_em_xinwu-1				
54011	EventNpc_qy_em18406	10				interactinfo_54011		18406
54010	EventNpc_qy_em18403	10				interactinfo_54010		18403
54009	World_qy_em003		DialogID_54009		key_em_qinbixin3-1	interactinfo_54009	okmenu_54009	18406
54008	World_qy_em003	10	DialogID_54008				okmenu_54008	
54007	Event_qy_em_01	10						
54006	World_qy_em001	10	DialogID_54006	key_em_qinbixin3-1	key_em_qinbixin2-1	interactinfo_54006	okmenu_54006	18405
54004	WorldNpc02711	10	DialogID_54004			interactinfo_54004	okmenu_54004	
54003	WorldNpc02711		DialogID_54003	key_em_xinwu2-1	key_em_shouzhuo-1	interactinfo_54003	okmenu_54003	18404
54002	WorldNpc02902	10	DialogID_54002		key_em_qinbixin1-1	interactinfo_54002	okmenu_54002	18407
54001	WorldNpc02604	10	DialogID_54001	key_em_qinbixin1-1	key_em_xinjian-1	interactinfo_54001	okmenu_54001	18403
54000	World_qy_em004	10	DialogID_54000		key_em_xinwu-1	interactinfo_54000	okmenu_54000	18401
54031	World_qy_em045	10	DialogID_54031			interactinfo_54031	okmenu_54031	18430
54057	WorldNpc02683	10	DialogID_54057			interactinfo_54057	okmenu_54057	
54112	WorldNpc02604	10	DialogID_54112			interactinfo_54112	okmenu_54112	18426
54078	World_qy_em036	17	DialogID_54078			interactinfo_54078	okmenu_54078	
54076	World_qy_em030	17	DialogID_54076			interactinfo_54076	okmenu_54076	
54058	WorldNpc02683	10	DialogID_54058			interactinfo_54058	okmenu_54058	18429
54111	544444	10				interactinfo_54111		
54113	lurknpc_tm03	9	DialogID_54113			interactinfo_54113	okmenu_54113	18443
54114	WorldNpc02634	10	DialogID_54114			interactinfo_54114	okmenu_54114	18481
54083	World_qy_em039	10	DialogID_54083			interactinfo_54083	okmenu_54083	18470
54036	World_qy_em008	10	DialogID_54036		key_qy_em_yaofang-1	interactinfo_54036	okmenu_54036	18434
54095	World_qy_em008	10	DialogID_54095			interactinfo_54095	okmenu_54095	18427
54005	WorldNpc02711	10	DialogID_54005	Box_qyjl_gcd_022-1	key_em_shouzhuo-1	interactinfo_54005	okmenu_54005	18404
