STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcID	contextId	titleId	LeaveTextID	LeaveResult	TrackInfoID	SceneID	TaskID
29007	WorldNpc03826							
29001	WorldNpc03826				0		8	
29001	WorldNpc03826				0		8	
29006	WorldNpc03826						8	
29002	WorldNpc03825	story_29002_1	storymenu_29002_1	9607		storyinfo_29002	8	
29008	WorldNpc03820	story_29008_1	storymenu_29008_1	9607		storyinfo_29008	8	
29008	WorldNpc03810	story_29008_2	storymenu_29008_2	9607		storyinfo_29008	8	
29005	WorldNpc03810	story_29005_1	storymenu_29005_1	9607		storyinfo_29005	8	
29005		story_29005_2	storymenu_29005_2	9607				
29041	WorldNpc03858	story_29041_1	storymenu_29041_1	9607	0	storyinfo_29041	8	
29041	WorldNpc03858	story_29041_2	storymenu_29041_2	9607	0	storyinfo_29041	8	
