STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcID	contextId	titleId	LeaveTextID	LeaveResult	TrackInfoID	SceneID	TaskID
13155	WorldNpc01811	story_13155_1	storymenu_13155_1	9607		storyinfo_13155	14	26303
13155	WorldNpc01811	story_13155_2	storymenu_13155_2	9607		storyinfo_13155	14	26303
13151	WorldNpc01256	story_13151_1	storymenu_13151_1	9607		storyinfo_13151	14	26290
13151	WorldNpc01256	story_13151_2	storymenu_13151_2	9607		storyinfo_13151	14	26290
13152	WorldNpc01256	story_13152_1	storymenu_13152_1	9607		storyinfo_13152	14	26291
13152	WorldNpc01256	story_13152_2	storymenu_13152_2	9607		storyinfo_13152	14	26291
13153	WorldNpc01311	story_13153_1	storymenu_13153_1	9607		storyinfo_13153	14	26295
13153	WorldNpc01311	story_13153_2	storymenu_13153_2	9607		storyinfo_13153	14	26295
13154	WorldNpc11023	story_13154_1	storymenu_13154_1	9607		storyinfo_13154	15	26301
13154	WorldNpc11023	story_13154_2	storymenu_13154_2	9607		storyinfo_13154	15	26301
13156	WorldNpc01812	story_13156_1	storymenu_13156_1	9607		storyinfo_13156	14	
13156	WorldNpc01812	story_13156_2	storymenu_13156_2	9607		storyinfo_13156	14	
