STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcID	contextId	titleId	LeaveTextID	LeaveResult	TrackInfoID	SceneID	TaskID
34602	WorldNpc10918	story_34602_1	storymenu_34602_1	9607	0	storyinfo_34602	4	80852
34602	WorldNpc10918	story_34602_2	storymenu_34602_2	9607	0	storyinfo_34602	4	80852
34603	WorldNpc10919	story_34603_1	storymenu_34603_1	9607	0	storyinfo_34603	4	80853
34603	WorldNpc10919	story_34603_2	storymenu_34603_2	9607	0	storyinfo_34603	4	80853
34603	WorldNpc10919	story_34603_3	storymenu_34603_3	9607	0	storyinfo_34603	4	80853
34604	WorldNpc10920	story_34604_1	storymenu_34604_1	9607	0	storyinfo_34604	4	80854
34605	WorldNpc10921	story_34605_1	storymenu_34605_1	9607	0	storyinfo_34605	4	80855
34605	WorldNpc10921	story_34605_2	storymenu_34605_2	9607	0	storyinfo_34605	4	80855
34606	WorldNpc10922	story_34606_1	storymenu_34606_1	9607	0	storyinfo_34606	4	80856
34606	WorldNpc10922	story_34606_2	storymenu_34606_2	9607	0	storyinfo_34606	4	80856
34607	WorldNpc10923	story_34607_1	storymenu_34607_1	9607	0	storyinfo_34607	4	80857
34607	WorldNpc10923	story_34607_2	storymenu_34607_2	9607	0	storyinfo_34607	4	80857
34607	WorldNpc10923	story_34607_3	storymenu_34607_3	9607	0	storyinfo_34607	4	80857
34609	WorldNpc10925	story_34609_1	storymenu_34609_1	9607	0	storyinfo_34609	4	80859
34609	WorldNpc10925	story_34609_2	storymenu_34609_2	9607	0	storyinfo_34609	4	80859
34609	WorldNpc10925	story_34609_3	storymenu_34609_3	9607	0	storyinfo_34609	4	80859
34610	WorldNpc10926	story_34610_1	storymenu_34610_1	9607	0	storyinfo_34610	4	80860
34610	WorldNpc10926	story_34610_2	storymenu_34610_2	9607	0		4	80860
34611	WorldNpc10927	story_34611_1	storymenu_34611_1	9607	0	storyinfo_34611	4	80861
34611	WorldNpc10927	story_34611_2	storymenu_34611_2	9607	0		4	80861
34612	WorldNpc10928	story_34612_1	storymenu_34612_1	9607	0	storyinfo_34612	4	80862
34612	WorldNpc10928	story_34612_2	storymenu_34612_2	9607	0		4	80862
34613	WorldNpc10929	story_34613_1	storymenu_34613_1	9607	0	storyinfo_34613	4	80863
34614	WorldNpc10930	story_34614_1	storymenu_34614_1	9607	0	storyinfo_34614	4	80864
34614	WorldNpc10930	story_34614_2	storymenu_34614_2	9607	0	storyinfo_34614	4	80864
34615	WorldNpc10931	story_34615_1	storymenu_34615_1	9607	0	storyinfo_34615	4	80865
34616	WorldNpc10932	story_34616_1	storymenu_34616_1	9607	0	storyinfo_34616	4	80866
34616	WorldNpc10932	story_34616_2	storymenu_34616_2	9607	0	storyinfo_34616	4	80866
34616	WorldNpc10932	story_34616_3	storymenu_34616_3	9607	0	storyinfo_34616	4	80866
34617	WorldNpc10959	story_34617_1	storymenu_34617_1	9607	0	storyinfo_34617	4	80867
34617	WorldNpc10959	story_34617_2	storymenu_34617_2	9607	0	storyinfo_34617	4	80867
34618	WorldNpc10960	story_34618_1	storymenu_34618_1	9607	0	storyinfo_34618	4	80868
34618	WorldNpc10960	story_34618_2	storymenu_34618_2	9607	0	storyinfo_34618	4	80868
34618	WorldNpc10960	story_34618_3	storymenu_34618_3	9607	0	storyinfo_34618	4	80868
34620	WorldNpc10639	story_34620_1	storymenu_34620_1	9607	0	storyinfo_34620	4	80944
34620		story_34620_2	storymenu_34620_2	9607	0	storyinfo_34620	4	80944
34620		story_34620_3	storymenu_34620_3	9607	0	storyinfo_34620	4	80944
34620		story_34620_4	storymenu_34620_4	9607	0	storyinfo_34620	4	80944
34621	WorldNpc10621	story_34621_1	storymenu_34621_1	9607	0	storyinfo_34621	4	80945
34621		story_34621_2	storymenu_34621_2	9607		storyinfo_34621		80945
34621		story_34621_3	storymenu_34621_3	9607		storyinfo_34621		80945
34621		story_34621_4	storymenu_34621_4	9607		storyinfo_34621		80945
34622	WorldNpc10632	story_34622_1	storymenu_34622_1	9607	0	storyinfo_34622	4	80947
34622	WorldNpc10632	story_34622_2	storymenu_34622_2	9607	0	storyinfo_34622	4	80947
34622	WorldNpc10632	story_34622_3	storymenu_34622_3	9607	0	storyinfo_34622	4	80947
34623	WorldNpc10671	story_34623_1	storymenu_34623_1	9607	0	storyinfo_34623	4	80948
34623	WorldNpc10671	story_34623_2	storymenu_34623_2	9607	0	storyinfo_34623	4	80948
34625	WorldNpc10676	story_34625_1	storymenu_34625_1	9607	0	storyinfo_34625	456123123	80956
34624	WorldNpc01661	story_34624_1	storymenu_34624_1	9607	0	storyinfo_34624	4	80954
34624	WorldNpc01737	story_34624_2	storymenu_34624_2	9607	0	storyinfo_34624	4	80954
34601	WorldNpc10917	story_34601_1	storymenu_34601_1	9607	0	storyinfo_34601	4	80851
34601	WorldNpc10917	story_34601_2	storymenu_34601_2	9607	0	storyinfo_34601	4	80851
34619	JMYCYH009	story_34619_1	storymenu_34619_1	9607	0	storyinfo_34619	4	80869
