STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcID	contextId	titleId	LeaveTextID	LeaveResult	TrackInfoID	SceneID	TaskID
10015	WorldNpc02688	story_10015_1	storymenu_10015_1	9607	0	storyinfo_10015	10	40099
10015	WorldNpc02688	story_10015_2	storymenu_10015_2	9607	0	storyinfo_10015	10	40099
10016	WorldNpc02687	story_10016_1	storymenu_10016_1	9607	0	storyinfo_10016	10	40109
10016	WorldNpc02687	story_10016_2	storymenu_10016_2	9607	0	storyinfo_10016	10	40109
10017	WorldNpc02604	story_10017_1	storymenu_10017_1	9607	0	storyinfo_10017	10	40111
10017	WorldNpc02604	story_10017_2	storymenu_10017_2	9607	0	storyinfo_10017	10	40111
10017	WorldNpc02604	story_10017_3	storymenu_10017_3	9607	0	storyinfo_10017	10	40111
10017	WorldNpc02604	story_10017_4	storymenu_10017_4	9607	0	storyinfo_10017	10	40111
10017	WorldNpc02604	story_10017_5	storymenu_10017_5	9607	0	storyinfo_10017	10	40111
10018	WorldNpc09601	story_10018_1	storymenu_10018_1	9607	0	storyinfo_10018	17	40112
10018	WorldNpc09601	story_10018_2	storymenu_10018_2	9607	0	storyinfo_10018	17	40112
10019	WorldNpc01611	story_10019_1	storymenu_10019_1	9607	0	storyinfo_10019	14	40123
10019	WorldNpc01611	story_10019_2	storymenu_10019_2	9607	0	storyinfo_10019	14	40123
10020	WorldNpc01611	story_10020_1	storymenu_10020_1	9607	0	storyinfo_10020	14	40133
10020	WorldNpc01611	story_10020_2	storymenu_10020_2	9607	0	storyinfo_10020	14	40133
10190	WorldNpc02613	story_10190_1	storymenu_10190_1	9607	0	storyinfo_10190	10	40244
10190	WorldNpc02613	story_10190_2	storymenu_10190_2	9607	0	storyinfo_10190	10	40244
10191	WorldNpc02613	story_10191_1	storymenu_10191_1	9607	0	storyinfo_10191	10	40245
10191	WorldNpc02613	story_10191_2	storymenu_10191_2	9607	0	storyinfo_10191	10	40245
10192	WorldNpc05808	story_10192_1	storymenu_10192_1	9607	0	storyinfo_10192	21	40257
10192	WorldNpc05808	story_10192_2	storymenu_10192_2	9607	0	storyinfo_10192	21	40257
10193	WorldNpc05808	story_10193_1	storymenu_10193_1	9607	0	storyinfo_10193	21	40266
10193	WorldNpc05808	story_10193_2	storymenu_10193_2	9607	0	storyinfo_10193	21	40266
10194	WorldNpc02605	story_10194_1	storymenu_10194_1	9607	0	storyinfo_10194	10	40281
10194	WorldNpc02605	story_10194_2	storymenu_10194_2	9607	0	storyinfo_10194	10	40281
10200	WorldNpc02604	story_10200_1	storymenu_10200_1	9607	0	storyinfo_10200	10	40289
10200	WorldNpc02604	story_10200_2	storymenu_10200_2	9607	0	storyinfo_10200	10	40289
10200	WorldNpc02604	story_10200_3	storymenu_10200_3	9607	0	storyinfo_10200	10	40289
10200	WorldNpc02604	story_10200_4	storymenu_10200_4	9607	0	storyinfo_10200	10	40289
10201	WorldNpc09956	story_10201_1	storymenu_10201_1	9607	0	storyinfo_10201	17	40299
10201	WorldNpc09956	story_10201_2	storymenu_10201_2	9607	0	storyinfo_10201	17	40299
10201	WorldNpc09956	story_10201_3	storymenu_10201_3	9607	0	storyinfo_10201	17	40299
10202	WorldNpc09961	story_10202_1	storymenu_10202_1	9607	0	storyinfo_10202	17	40309
10202	WorldNpc09961	story_10202_2	storymenu_10202_2	9607	0	storyinfo_10202	17	40309
10202	WorldNpc09961	story_10202_3	storymenu_10202_3	9607	0	storyinfo_10202	17	40309
10204	WorldNpc09955	story_10204_1	storymenu_10204_1	9607	0	storyinfo_10204	17	40317
10204	WorldNpc09955	story_10204_2	storymenu_10204_2	9607	0	storyinfo_10204	17	40317
10204	WorldNpc09955	story_10204_3	storymenu_10204_3	9607	0	storyinfo_10204	17	40317
10205	WorldNpc02604	story_10205_1	storymenu_10205_1	9607	0	storyinfo_10205	10	40337
10205	WorldNpc02604	story_10205_2	storymenu_10205_2	9607	0	storyinfo_10205	10	40337
10205	WorldNpc02604	story_10205_3	storymenu_10205_3	9607	0	storyinfo_10205	10	40337
10207	WorldNpc11004	story_10207_1	storymenu_10207_1	9607	0	storyinfo_10207	13	40347
10207	WorldNpc11004	story_10207_2	storymenu_10207_2	9607	0	storyinfo_10207	13	40347
10208	WorldNpc10046	story_10208_1	storymenu_10208_1	9607	0	storyinfo_10208	13	40358
10208	WorldNpc10046	story_10208_2	storymenu_10208_2	9607	0	storyinfo_10208	13	40358
10250	WorldNpc02629	story_10250_1	storymenu_10250_1	9607	0	storyinfo_10250	10	40388
10250	WorldNpc02629	story_10250_2	storymenu_10250_2	9607	0	storyinfo_10250	10	40388
10251	WorldNpc02605	story_10251_1	storymenu_10251_1	9607	0	storyinfo_10251	10	40389
10251	WorldNpc02605	story_10251_2	storymenu_10251_2	9607	0	storyinfo_10251	10	40389
10252	WorldNpc08942	story_10252_1	storymenu_10252_1	9607	0	storyinfo_10252	13	40401
10252	WorldNpc08942	story_10252_2	storymenu_10252_2	9607	0	storyinfo_10252	13	40401
10253	WorldNpc08946	story_10253_1	storymenu_10253_1	9607	0	storyinfo_10253	13	40411
10253	WorldNpc08946	story_10253_2	storymenu_10253_2	9607	0	storyinfo_10253	13	40411
10254	WorldNpc08948	story_10254_1	storymenu_10254_1	9607	0	storyinfo_10254	13	40423
10254	WorldNpc08948	story_10254_2	storymenu_10254_2	9607	0	storyinfo_10254	13	40423
10255	WorldNpc08950	story_10255_1	storymenu_10255_1	9607	0	storyinfo_10255	13	40425
10255	WorldNpc08950	story_10255_2	storymenu_10255_2	9607	0	storyinfo_10255	13	40425
10300	WorldNpc02715	story_10300_1	storymenu_10300_1	9607	0	storyinfo_10300	10	40436
10300	WorldNpc02715	story_10300_2	storymenu_10300_2	9607	0	storyinfo_10300	10	40436
10300	WorldNpc02715	story_10300_3	storymenu_10300_3	9607	0	storyinfo_10300	10	40436
10301	WorldNpc02629	story_10301_1	storymenu_10301_1	9607	0	storyinfo_10301	10	40445
10301	WorldNpc02629	story_10301_2	storymenu_10301_2	9607	0	storyinfo_10301	10	40445
10301	WorldNpc02629	story_10301_3	storymenu_10301_3	9607	0	storyinfo_10301	10	40445
10302	WorldNpc01244	story_10302_1	storymenu_10302_1	9607	0	storyinfo_10302	14	40450
10302	WorldNpc01244	story_10302_2	storymenu_10302_2	9607	0	storyinfo_10302	14	40450
10303	WorldNpc01443	story_10303_1	storymenu_10303_1	9607	0	storyinfo_10303	14	40454
10303	WorldNpc01443	story_10303_2	storymenu_10303_2	9607	0	storyinfo_10303	14	40454
