STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcID	contextId	titleId	LeaveTextID	LeaveResult	TrackInfoID	SceneID	TaskID	BufferID
80002	sl158	story_80002_1	storymenu_80002_1	9607	55009	storyinfo_80002	12		
80003	WorldNpc00212	story_80003_1	storymenu_80003_1	9607		storyinfo_80003	12	55038	
80003	WorldNpc00212	story_80003_2	storymenu_80003_2	9607			12	55038	
80003	WorldNpc00212	story_80003_3	storymenu_80003_3	9607			12	55038	
80004	WorldNpc00212	story_80004_1	storymenu_80004_1	9607		storyinfo_80004	12	55039	
80004	WorldNpc00212	story_80004_2	storymenu_80004_2	9607		storyinfo_80004	12	55039	
80001	sl158	story_80001_1	storymenu_80001_1	9607	55004	storyinfo_80001	12	55004	
80001		story_80001_2	storymenu_80001_2	9607	0			55004	
80005	WorldNpc00212	story_80005_1	storymenu_80005_1	9607		storyinfo_80005	12	55040	
80006	npc_5nei_sl_007	story_80006_1	storymenu_80006_1	9607		storyinfo_80006	12	55051	Buff_5nei_sl_80044
80007	WorldNpc00212	story_80007_1	storymenu_80007_1	9607		storyinfo_80007	12	55053	
80007	WorldNpc00212	story_80007_2	storymenu_80007_2	9607			12	55053	
80008	WorldNpc00212	story_80008_1	storymenu_80008_1	9607		storyinfo_80008	12	55056	
80008	WorldNpc00212	story_80008_2	storymenu_80008_2	9607			12		
