STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcID	contextId	titleId	LeaveTextID	LeaveResult	TrackInfoID	SceneID	TaskID	BufferID
108	WorldNpc06102	story_108_1	storymenu_108_1		0	storyinfo_108	22		
108	WorldNpc06102	story_108_2	storymenu_108_2		0	storyinfo_108	22		
111	WorldNpc09850	story_111_1	storymenu_111_1		0	storyinfo_111	17		
111	WorldNpc09850	story_111_2	storymenu_111_2		0	storyinfo_111	17		
113	WorldNpc06164	story_113_1	storymenu_113_1		0	storyinfo_113	22		
113	WorldNpc06164	story_113_2	storymenu_113_2		0	storyinfo_113	22		
115	WorldNpc09853	story_115_1	storymenu_115_1		0	storyinfo_115	17		
115	WorldNpc09853	story_115_2	storymenu_115_2		0	storyinfo_115	17		
117	WorldNpc04212	story_117_1	storymenu_117_1		0	storyinfo_117	5		
117	WorldNpc04212	story_117_2	storymenu_117_2		0	storyinfo_117	5		
119	WorldNpc00206	story_119_1	storymenu_119_1		0	storyinfo_119	12		
119	WorldNpc00206	story_119_2	storymenu_119_2		0	storyinfo_119	12		
126						126			
124	WorldNpc10005	story_124_1	storymenu_124_1	9607	0	storyinfo_124	16	1177	
124	WorldNpc10005	story_124_2	storymenu_124_2	9607	0	storyinfo_124	16	1177	
124	WorldNpc10005	story_124_3	storymenu_124_3	9607	0	storyinfo_124	16	1177	
124	WorldNpc10005	story_124_4	storymenu_124_4	9607	1	storyinfo_124	16	1177	
125	FuncNpc00003	story_125_1	storymenu_125_1	9607	0	storyinfo_125	1	1178	
125	FuncNpc00003	story_125_2	storymenu_125_2	9607	0	storyinfo_125	1	1178	
125	FuncNpc00003	story_125_3	storymenu_125_3	9607	0	storyinfo_125	1	1178	
125	FuncNpc00003	story_125_4	storymenu_125_4	9607	1	storyinfo_125	1	1178	
107	WorldNpc10005	story_107_1	storymenu_107_1	9607	0	storyinfo_107	16	1165	
107	WorldNpc10005	story_107_2	storymenu_107_2	9607	0	storyinfo_107	16	1165	
110	FuncNpc00003	story_110_1	storymenu_110_1	9607	0	storyinfo_110	1	1166	
110	FuncNpc00003	story_110_2	storymenu_110_2	9607	0	storyinfo_110	1	1166	
127	cd459	story_127_1	storymenu_127_1	9607	0	storyinfo_127		1310	
127	cd459	story_127_2	storymenu_127_2	9607	0	storyinfo_127		1310	
127	cd459	story_127_3	storymenu_127_3	9607	0	storyinfo_127		1310	
128	cd459	story_128_1	storymenu_128_1	9607	0	storyinfo_128		1311	
128	cd459	story_128_2	storymenu_128_2	9607	0	storyinfo_128		1311	
128	cd459	story_128_3	storymenu_128_3	9607	0	storyinfo_128		1311	
129	cd459	story_129_1	storymenu_129_1	9607	0	storyinfo_129		1312	
129	cd459	story_129_2	storymenu_129_2	9607	0	storyinfo_129		1312	
129	cd459	story_129_3	storymenu_129_3	9607	0	storyinfo_129		1312	
130	cd459	story_130_1	storymenu_130_1	9607	0	storyinfo_130		1313	
130	cd459	story_130_2	storymenu_130_2	9607	0	storyinfo_130		1313	
130	cd459	story_130_3	storymenu_130_3	9607	0	storyinfo_130		1313	
134	YdNpc_place4	story_134_1	storymenu_134_1	9607		storyinfo_134	16	1092	
139	YdNpc_place4	story_139_1	storymenu_139_1	9607		storyinfo_139	16	1098	
140	WorldNpc00178	story_140_1	storymenu_140_1	9607		storyinfo_140	1	1099	
101	FuncNpc00003	story_101_1	storymenu_101_1	9607		storyinfo_101	1	"10,871,088"	
131	WorldNpc00501	story_131_1	storymenu_131_1	9607		storyinfo_131	3	1089	
132	WorldNpc09841	story_132_1	storymenu_132_1	9607		storyinfo_132	17	1090	
133	JiMYqishiNpc008	story_133_1	storymenu_133_1	9607		storyinfo_133	4	1091	
135	FuncNpc00003	story_135_1	storymenu_135_1	9607		storyinfo_135	1	"10,931,094"	
136	WorldNpc00501	story_136_1	storymenu_136_1	9607		storyinfo_136	3	1095	
137	WorldNpc09841	story_137_1	storymenu_137_1	9607		storyinfo_137	17	1096	
138	JiMYqishiNpc008	story_138_1	storymenu_138_1	9607		storyinfo_138	4	1097	
330	WorldNpc02706	story_330_1	storymenu_330_1	9607		storyinfo_330	10	1445	
329	WorldNpc02605	story_329_1	storymenu_329_1	9607		storyinfo_329	10	1445	
329	WorldNpc02605	story_329_2	storymenu_329_2	9607		storyinfo_329	10		
333	WorldNpc03014	story_333_1	storymenu_333_1	9607		storyinfo_333	6		
336	WorldNpc04296	story_336_1	storymenu_336_1	9607		storyinfo_336	5		
335	WorldNpc04201	story_335_1	storymenu_335_1	9607		storyinfo_335	5		
335	WorldNpc04201	story_335_2	storymenu_335_2	9607		storyinfo_335	5		
338	WorldNpc03808	story_338_1	storymenu_338_1	9607		storyinfo_338	8		
338	WorldNpc03808	story_338_2	storymenu_338_2	9607		storyinfo_338	8		
339	WorldNpc04532	story_339_1	storymenu_339_1	9607		storyinfo_339	8		
342	WorldNpc03374	story_342_1	storymenu_342_1	9607		storyinfo_342	7		
345	school_ngdh	story_345_1	storymenu_345_1	9607		storyinfo_345	9		
344	WorldNpc02205	story_344_1	storymenu_344_1	9607		storyinfo_344	9		
344	WorldNpc02205	story_344_2	storymenu_344_2	9607		storyinfo_344	9		
332	WorldNpc03004	story_332_1	storymenu_332_1	9607		storyinfo_332	6		
332	WorldNpc03004	story_332_2	storymenu_332_2	9607		storyinfo_332	6		
341	WorldNpc03441	story_341_1	storymenu_341_1	9607		storyinfo_341	7		
341	WorldNpc03441	story_341_2	storymenu_341_2	9607		storyinfo_341	7		
301	WorldNpc00207	story_301_1	storymenu_301_1	9607		storyinfo_301	12	1435	
301	WorldNpc00207	story_301_2	storymenu_301_2	9607		storyinfo_301	12	1435	
310	gb162	story_310_1	storymenu_310_1	9607		storyinfo_310	6	1438	
310	gb162	story_310_2	storymenu_310_2	9607		storyinfo_310	6	1438	
313	WorldNpc04126	story_313_1	storymenu_313_1	9607		storyinfo_313	5	1439	
313	WorldNpc04126	story_313_2	storymenu_313_2	9607		storyinfo_313	5	1439	
316	JlgNpc031	story_316_1	storymenu_316_1	9607		storyinfo_316	8	1440	
316	JlgNpc031	story_316_2	storymenu_316_2	9607		storyinfo_316	8	1440	
319	JZTNPC148	story_319_1	storymenu_319_1	9607		storyinfo_319	7	1441	
319	JZTNPC148	story_319_2	storymenu_319_2	9607		storyinfo_319	7	1441	
322	YDLJD_school05	story_322_1	storymenu_322_1	9607		storyinfo_322	9	1442	
322	YDLJD_school05	story_322_2	storymenu_322_2	9607		storyinfo_322	9	1442	
307	WorldNpc02676	story_307_1	storymenu_307_1	9607		storyinfo_307	10	1437	
307	WorldNpc02676	story_307_2	storymenu_307_2	9607		storyinfo_307	10	1437	
