STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcID	contextId	titleId	LeaveTextID	LeaveResult	TrackInfoID	SceneID	TaskID
71152	ym_zybnpc_012	story_71152_1	storymenu_71152_1	9607		storyinfo_71152		71159
71153	ym_zybnpc_026	story_71153_1	storymenu_71153_1	9607		storyinfo_71153	16	71161
71153	ym_zybnpc_026	story_71153_2	storymenu_71153_2	9607		storyinfo_71153	16	71161
71153	ym_zybnpc_026	story_71153_3	storymenu_71153_3	9607		storyinfo_71153	16	71161
71155	ym_zybnpc_020	story_71155_1	storymenu_71155_1	9607		storyinfo_71155	2	71165
71156	ym_zybnpc_029	story_71156_1	storymenu_71156_1	9607		storyinfo_71156	16	71167
71156	ym_zybnpc_029	story_71156_2	storymenu_71156_2	9607		storyinfo_71156	16	71167
71157	WorldNpc10027	story_71157_1	storymenu_71157_1	9607		storyinfo_71157	16	71169
71157	WorldNpc10027	story_71157_2	storymenu_71157_2	9607		storyinfo_71157	16	71169
71158	ym_zybnpc_027	story_71158_1	storymenu_71158_1	9607		storyinfo_71158	16	71170
71159	ym_zybnpc_025	story_71159_1	storymenu_71159_1	9607		storyinfo_71159	16	71171
71159	ym_zybnpc_025	story_71159_2	storymenu_71159_2	9607		storyinfo_71159	16	71171
71161	WorldNpc09955	story_71161_1	storymenu_71161_1	9607		storyinfo_71161	17	71355
71161	WorldNpc09955	story_71161_2	storymenu_71161_2	9607		storyinfo_71161	17	71355
71162	ngsj_guj_juqing_012	story_71162_1	storymenu_71162_1	9607		storyinfo_71162	17	71359
71162	ngsj_guj_juqing_012	story_71162_2	storymenu_71162_2	9607		storyinfo_71162	17	71359
71163	WorldNpc09081	story_71163_1	storymenu_71163_1	9607		storyinfo_71163	13	71210
71163	WorldNpc09081	story_71163_2	storymenu_71163_2	9607		storyinfo_71163	13	71210
71166	newworld_dfsj_001	story_71166_1	storymenu_71166_1	9607		storyinfo_71166	13	71211
71166	newworld_dfsj_001	story_71166_2	storymenu_71166_2	9607		storyinfo_71166	13	71211
71169	WorldNpc09081	story_71169_1	storymenu_71169_1	9607		storyinfo_71169	13	71213
71169	WorldNpc09081	story_71169_2	storymenu_71169_2	9607		storyinfo_71169	13	71213
71170	WorldNpc09081	story_71170_1	storymenu_71170_1	9607		storyinfo_71170	13	71214
71170	WorldNpc09081	story_71170_2	storymenu_71170_2	9607		storyinfo_71170	13	71214
71171	WorldNpc09955	story_71171_1	storymenu_71171_1	9607		storyinfo_71171	17	71214
71171	WorldNpc09955	story_71171_2	storymenu_71171_2	9607		storyinfo_71171	17	71214
71172	newworld_ngsj_002	story_71172_1	storymenu_71172_1	9607		storyinfo_71172	17	71214
71173	WorldNpc09081	story_71173_1	storymenu_71173_1	9607		storyinfo_71173	13	71215
71174	df_zybnpc_006	story_71174_1	storymenu_71174_1	9607		storyinfo_71174	13	71215
71175	df_zybnpc_007	story_71175_1	storymenu_71175_1	9607		storyinfo_71175	13	71215
71176	df_zybnpc_007	story_71176_1	storymenu_71176_1	9607		storyinfo_71176	13	71216
71177	WorldNpc08934	story_71177_1	storymenu_71177_1	9607		storyinfo_71177	13	71216
71178	WorldNpc09081	story_71178_1	storymenu_71178_1	9607		storyinfo_71178	13	71216
71179	df_zybnpc_008	story_71179_1	storymenu_71179_1	9607		storyinfo_71179	13	71217
71180	WorldNpc09081	story_71180_1	storymenu_71180_1	9607		storyinfo_71180	13	71217
71181	newworld_ymsj_001	story_71181_1	storymenu_71181_1	9607		storyinfo_71181	16	71217
71183	WorldNpc09081	story_71183_1	storymenu_71183_1	9607		storyinfo_71183	13	71218
71184	WorldNpc08934	story_71184_1	storymenu_71184_1	9607		storyinfo_71184	13	71218
71185	df_zybnpc_013	story_71185_1	storymenu_71185_1	9607		storyinfo_71185	654	71219
71186	df_zybnpc_015	story_71186_1	storymenu_71186_1	9607		storyinfo_71186	654	71220
71188	df_zybnpc_017	story_71188_1	storymenu_71188_1	9607		storyinfo_71188	654	71220
71191	df_zybnpc_018	story_71191_1	storymenu_71191_1	9607		storyinfo_71191	654	71221
