STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcID	contextId	titleId	LeaveTextID	LeaveResult	TrackInfoID	SceneID	TaskID
9830	WorldNpc04401	story_9830_1	storymenu_9830_1	9607	0	storyinfo_9830	11	
9830	WorldNpc04401	story_9830_2	storymenu_9830_2	9607	0	storyinfo_9830	11	
9851	npc_wmp_2nzy_lphs	story_9851_1	storymenu_9851_1	9607		storyinfo_9851	15	51505
9851	npc_wmp_2nzy_lphs	story_9851_2	storymenu_9851_2	9607		storyinfo_9851	15	51505
9851	npc_wmp_2nzy_lphs	story_9851_3	storymenu_9851_3	9607		storyinfo_9851	15	51505
9850	Transbron02A	story_9850_1	storymenu_9850_1	9607		storyinfo_9850	2	51501
9850	Transbron02A	story_9850_2	storymenu_9850_2	9607		storyinfo_9850	2	51501
9855	npc_wmp_2nzy_lphs	story_9855_1	storymenu_9855_1	9607		storyinfo_9855	15	
9854	npc_wmp_2nzy_lphs	story_9854_1	storymenu_9854_1	9607		storyinfo_9854	15	
9852	npc_wmp_2nzy_lphs	story_9852_1	storymenu_9852_1	9607		storyinfo_9852	15	51506
9856	Transbron02A	story_9856_1	storymenu_9856_1	9607		storyinfo_9856	2	
9856	Transbron02A	story_9856_2	storymenu_9856_2	9607		storyinfo_9856	2	
9816	newmp_mj_001	story_9816_1	storymenu_9816_1	9607		storyinfo_9816	769	
9857	newmp_tsp_001	story_9857_1	storymenu_9857_1	9607		storyinfo_9857	832	51640
