STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcID	contextId	titleId	LeaveTextID	LeaveResult	TrackInfoID	SceneID	TaskID
58201	sl173	story_58201_1	storymenu_58201_1	9607	0	storyinfo_58201	12	86702
58201	sl173	story_58201_2	storymenu_58201_2	9607	0		12	86702
58201	sl173	story_58201_3	storymenu_58201_3	9607	0		12	86702
58202	sl173	story_58202_1	storymenu_58202_1	9607	0	storyinfo_58202	12	86707
58202	sl173	story_58202_2	storymenu_58202_2	9607	0		12	86707
58203	ly774	story_58203_1	storymenu_58203_1	9607		storyinfo_58203	16	86709
58203		story_58203_2	storymenu_58203_2	9607		storyinfo_58203		86709
58204	wd168	story_58204_1	storymenu_58204_1	9607	0	storyinfo_58204	11	86721
58204	wd168	story_58204_2	storymenu_58204_2	9607	0	storyinfo_58204	11	86721
58205	FuncNpc00106	story_58205_1	storymenu_58205_1	9607	0	storyinfo_58205	14	86722
58205	FuncNpc00106	story_58205_2	storymenu_58205_2	9607	0	storyinfo_58205	14	86722
58206	ly786	story_58206_1	storymenu_58206_1	9607	0	storyinfo_58206	16	
58206	ly786	story_58206_2	storymenu_58206_2	9607	0	storyinfo_58206	16	
58207	wd173	story_58207_1	storymenu_58207_1	9607		storyinfo_58207	12	
