STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcID	contextId	titleId	LeaveTextID	LeaveResult	TrackInfoID	SceneID	TaskID
8007	WorldNpc03858	story_8007_2	storymenu_8007_2	9607	0	storyinfo_8007	8	
8001	WorldNpc03826	story_8001_1	storymenu_8001_1	9607	0	storyinfo_8001	8	48034
8001	WorldNpc03826	story_8001_2	storymenu_8001_2	9607	0	storyinfo_8001	8	48034
8001	WorldNpc03826	story_8001_3	storymenu_8001_3	9607	0	storyinfo_8001	8	48034
8002	WorldNpc03810	story_8002_1	storymenu_8002_1	9607	0	storyinfo_8002	8	48002
8002	WorldNpc03810	story_8002_2	storymenu_8002_2	9607	0	storyinfo_8002	8	48002
8002	WorldNpc03810	story_8002_3	storymenu_8002_3	9607	0	storyinfo_8002	8	48002
8008	WorldNpc03928	story_8008_1	storymenu_8008_1	9607	0	storyinfo_8008	8	48061
8008	WorldNpc03928	story_8008_2	storymenu_8008_2	9607	0	storyinfo_8008	8	48061
8009	WorldNpc03928	story_8009_1	storymenu_8009_1	9607	0	storyinfo_8009	8	48066
8009	WorldNpc03928	story_8009_2	storymenu_8009_2	9607	0	storyinfo_8009	8	48066
8011	WorldNpc03809	story_8011_1	storymenu_8011_1	9607	0	storyinfo_8011	8	48076
8011	WorldNpc03809	story_8011_2	storymenu_8011_2	9607	0	storyinfo_8011	8	48076
8012	WorldNpc03811	story_8012_1	storymenu_8012_1	9607	0	storyinfo_8012	8	48134
8012	WorldNpc03811	story_8012_2	storymenu_8012_2	9607	0	storyinfo_8012	8	48134
8013	WorldNpc03822	story_8013_1	storymenu_8013_1	9607	0	storyinfo_8013	8	48143
8013	WorldNpc03822	story_8013_2	storymenu_8013_2	9607	0	storyinfo_8013	8	48143
8014	WorldNpc09602	story_8014_1	storymenu_8014_1	9607	0	storyinfo_8014	17	48150
8014	WorldNpc09602	story_8014_2	storymenu_8014_2	9607	0	storyinfo_8014	17	48150
8015	WorldNpc09815	story_8015_1	storymenu_8015_1	9607	0	storyinfo_8015	17	48167
