STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Title	Faculty	CapitalType1	CapitalType2	NormalCapital	ReputeName1	ReputeCount1	ReputeName3	ReputeCount2	DropID	AddPrize	IsGive	PrizeItemType	Item1	Num1	Item2	Num2	Item3	Num3	Item4	Num4	LiveGroove	LiveGrooveCount	KarmaPrize	GroupKarma
86900	峨眉师门挑战		2500			repute_jianghu	200															99	5000		
86901	峨眉师门挑战		2500			repute_jianghu	200																		
86902	峨眉师门挑战		2500			repute_jianghu	200																		
86903	峨眉师门挑战		2500			repute_jianghu	200																		
86904	峨眉师门挑战		2500			repute_jianghu	200																		
86905			2500			repute_jianghu	200																		
86906			2500			repute_jianghu	200																		
86907			2500			repute_jianghu	200																		
86908			2500			repute_jianghu	200																		
86909			2500			repute_jianghu	200																		
86910			2500			repute_jianghu	200																		
86911			2500			repute_jianghu	200																		
86912			2500			repute_jianghu	200																		
86913			2500			repute_jianghu	200																		
86914			2500			repute_jianghu	200																		
86915			2500			repute_jianghu	200																		
86916			2500			repute_jianghu	200																		
86917			2500			repute_jianghu	200																		
86918			2500			repute_jianghu	200																		
86919			2500			repute_jianghu	200																		
86920			2500			repute_jianghu	200																		
86921			2500			repute_jianghu	200							ng_book_jz_002_rmb	1										
86922			2500			repute_jianghu	200							ng_book_jz_002_jjb	1										
86923			2500			repute_jianghu	200							ng_book_jz_002_zjb	1										
86927			2500			repute_jianghu	200																		
