STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Title	Faculty	CapitalType1	CapitalType2	NormalCapital	ReputeName1	ReputeCount1	ReputeName3	ReputeCount2	DropID	AddPrize	IsGive	PrizeItemType	Item1	Num1	Item2	Num2	Item3	Num3	Item4	Num4	LiveGroove	LiveGrooveCount	KarmaPrize	GroupKarma
85500		63	10000		238	repute_jianghu	5							task_sl_sls_01	1							99	10000		
85501		76	10000		238	repute_jianghu	10							task_sl_sls_01	1							99	10000		
85502		86	10000		238	repute_jianghu	10							task_sl_sls_01	1							99	10000		
85503		92	10000		238	repute_jianghu	10							task_sl_sls_01	1							99	10000		
85505		63	20000		238	repute_jianghu	5			eytask_1				task_sl_sls_01	1	growitem_1	3					99	20000		
85508		76	10000		238	repute_jianghu	10							task_sl_sls_01	1							99	10000		
85515		86	10000		238	repute_jianghu	5							task_sl_sls_01	1							99	10000		
85517		92	10000		238	repute_jianghu	10							task_sl_sls_01	1							99	10000		
85518		63	20000		238	repute_jianghu	5			eytask_1				task_sl_sls_01	1	growitem_1	3					99	20000		
85520		76	10000		238	repute_jianghu	5							task_sl_sls_01	1							99	10000		
85524		86	20000		238	repute_jianghu	10							task_sl_sls_01	1	growitem_1	3	box_eytask_1	1			99	20000		
85530		92	10000		238	repute_jianghu	5							task_sl_sls_01	1							99	10000		
85533		63	10000		238	repute_jianghu	5							task_sl_sls_01	1							99	10000		
85534		76	10000		238	repute_jianghu	10							task_sl_sls_01	1							99	10000		
85535		86	10000		238	repute_jianghu	5							task_sl_sls_01	1							99	10000		
85537		92	10000		238	repute_jianghu	10							task_sl_sls_01	1							99	10000		
85538		63	10000		238	repute_jianghu	5							task_sl_sls_01	1							99	10000		
85539		76	10000		238	repute_jianghu	10							task_sl_sls_01	1							99	10000		
85540		86	10000		238	repute_jianghu	5							task_sl_sls_01	1							99	10000		
85541		92	10000		238	repute_jianghu	10							task_sl_sls_01	1							99	10000		
85542		63	10000		238	repute_jianghu	10							task_sl_sls_01	1							99	10000		
85544		76	10000		238	repute_jianghu	5							task_sl_sls_01	1							99	10000		
85545		86	10000		238	repute_jianghu	10							task_sl_sls_01	1							99	10000		
85546		92	10000		238	repute_jianghu	5							task_sl_sls_01	1							99	10000		
85547		63	10000		238	repute_jianghu	10							task_sl_sls_01	1							99	10000		
85563		76	20000		238	repute_jianghu	5			eytask_1				task_sl_sls_01	1	growitem_1	3					99	20000		
85564		86	10000		238	repute_jianghu	10							task_sl_sls_01	1							99	10000		
85576		92	20000		238	repute_jianghu	5							task_sl_sls_01	1							99	10000		
85606		63	20000		238	repute_jianghu	5			eytask_1				task_sl_sls_01	1	growitem_1	3					99	20000		
85608		76	10000		238	repute_jianghu	10							task_sl_sls_01	1							99	10000		
85616		86	20000		238	repute_jianghu	5			eytask_1				task_sl_sls_01	1	growitem_1	3					99	20000		
85506		109	10000		357	repute_jianghu	22							task_sl_tpc_01	1							99	10000		
85507		114	20000		357	repute_jianghu	22			eytask_2				task_sl_tpc_01	1	growitem_1	3					99	20000		
85509		124	10000		357	repute_jianghu	22							task_sl_tpc_01	1							99	10000		
85512		129	10000		357	repute_jianghu	22							task_sl_tpc_01	1							99	10000		
85513		109	10000		357	repute_jianghu	22							task_sl_tpc_01	1							99	10000		
85514		114	10000		357	repute_jianghu	22							task_sl_tpc_01	1							99	10000		
85516		124	10000		357	repute_jianghu	22							task_sl_tpc_01	1							99	10000		
85519		129	10000		357	repute_jianghu	22							task_sl_tpc_01	1							99	10000		
85525		109	20000		357	repute_jianghu	22							task_sl_tpc_01	1	growitem_1	3	box_eytask_2	1			99	20000		
85527		114	10000		357	repute_jianghu	22							task_sl_tpc_01	1							99	10000		
85549		124	10000		357	repute_jianghu	22							task_sl_tpc_01	1							99	10000		
85551		129	10000		357	repute_jianghu	22							task_sl_tpc_01	1							99	10000		
85552		109	10000		357	repute_jianghu	22							task_sl_tpc_01	1							99	10000		
85553		114	10000		357	repute_jianghu	22							task_sl_tpc_01	1							99	10000		
85554		124	10000		357	repute_jianghu	22							task_sl_tpc_01	1		1					99	10000		
85559		129	10000		357	repute_jianghu	22							task_sl_tpc_01	1							99	10000		
85568		109	20000		357	repute_jianghu	22			eytask_2				task_sl_tpc_01	1	growitem_1	3					99	20000		
85581		114	10000		357	repute_jianghu	22							task_sl_tpc_01	1							99	10000		
85583		124	20000		357	repute_jianghu	22			eytask_2				task_sl_tpc_01	1	growitem_1	3					99	20000		
85587		129	10000		357	repute_jianghu	22							task_sl_tpc_01	1							99	10000		
85592		109	10000		357	repute_jianghu	22							task_sl_tpc_01	1							99	10000		
85593		114	20000		357	repute_jianghu	22			eytask_2				task_sl_tpc_01	1	growitem_1	3					99	20000		
85594		124	10000		357	repute_jianghu	22							task_sl_tpc_01	1							99	10000		
85607		129	10000		357	repute_jianghu	22							task_sl_tpc_01	1							99	10000		
85609		109	20000		357	repute_jianghu	22			eytask_2				task_sl_tpc_01	1	growitem_1	3					99	20000		
85621		114	10000		357	repute_jianghu	22							task_sl_tpc_01	1							99	10000		
85632		124	10000		357	repute_jianghu	22							task_sl_tpc_01	1							99	10000		
85633		129	10000		357	repute_jianghu	22							task_sl_tpc_01	1							99	10000		
85511		129	10000			repute_jianghu	62							task_sl_ssjp_01	1							99	10000		
85526		172	20000			repute_jianghu	62			eytask_2				task_sl_ssjp_01	1	growitem_1	3					99	20000		
85528		214	10000			repute_jianghu	62							task_sl_ssjp_01	1							99	10000		
85561		257	10000			repute_jianghu	62							task_sl_ssjp_01	1							99	10000		
85562		129	10000			repute_jianghu	62							task_sl_ssjp_01	1							99	10000		
85566		172	10000			repute_jianghu	62							task_sl_ssjp_01	1							99	10000		
85575		214	10000			repute_jianghu	62							task_sl_ssjp_01	1							99	10000		
85582		257	20000			repute_jianghu	62			eytask_2				task_sl_ssjp_01	1	growitem_1	3					99	20000		
85584		129	10000			repute_jianghu	62							task_sl_ssjp_01	1							99	10000		
85585		172	20000			repute_jianghu	62			eytask_2				task_sl_ssjp_01	1	growitem_1	3					99	20000		
85588		214	10000			repute_jianghu	62							task_sl_ssjp_01	1							99	10000		
85589		257	10000			repute_jianghu	62							task_sl_ssjp_01	1							99	10000		
85591		129	20000			repute_jianghu	62							task_sl_ssjp_01	1	growitem_1	3	box_eytask_2	1			99	20000		
85595		172	10000			repute_jianghu	62							task_sl_ssjp_01	1							99	10000		
85596		214	10000			repute_jianghu	62							task_sl_ssjp_01	1							99	10000		
85598		257	10000			repute_jianghu	62							task_sl_ssjp_01	1							99	10000		
85599		129	10000			repute_jianghu	62							task_sl_ssjp_01	1							99	10000		
85601		172	10000			repute_jianghu	62							task_sl_ssjp_01	1		1					99	10000		
85602		214	20000			repute_jianghu	62			eytask_2				task_sl_ssjp_01	1	growitem_1	3					99	20000		
85604		257	10000			repute_jianghu	62							task_sl_ssjp_01	1							99	10000		
85605		129	10000			repute_jianghu	62							task_sl_ssjp_01	1							99	10000		
85610		172	10000			repute_jianghu	62							task_sl_ssjp_01	1							99	10000		
85619		214	10000			repute_jianghu	62							task_sl_ssjp_01	1							99	10000		
85620		257	10000			repute_jianghu	62							task_sl_ssjp_01	1							99	10000		
85626		257	10000			repute_jianghu	62							task_sl_ssjp_01	1							99	10000		
85510		265	10000		357	repute_jianghu	24							task_sl_sssy_01	1							99	10000		
85523		276	10000		357	repute_jianghu	24							task_sl_sssy_01	1							99	10000		
85529		287	10000		357	repute_jianghu	24							task_sl_sssy_01	1							99	10000		
85548		298	20000		357	repute_jianghu	24			eytask_2				task_sl_sssy_01	1	growitem_1	3					99	20000		
85550		265	10000		357	repute_jianghu	24							task_sl_sssy_01	1							99	10000		
85556		276	20000		357	repute_jianghu	24			eytask_2				task_sl_sssy_01	1	growitem_1	3					99	20000		
85557		287	10000		357	repute_jianghu	24							task_sl_sssy_01	1							99	10000		
85558		298	10000		357	repute_jianghu	24							task_sl_sssy_01	1							99	10000		
85560		265	10000		357	repute_jianghu	24							task_sl_sssy_01	1							99	10000		
85573		276	10000		357	repute_jianghu	24							task_sl_sssy_01	1							99	10000		
85577		287	20000		357	repute_jianghu	24			eytask_2				task_sl_sssy_01	1	growitem_1	3					99	20000		
85578		298	10000		357	repute_jianghu	24							task_sl_sssy_01	1							99	10000		
85579		265	10000		357	repute_jianghu	24							task_sl_sssy_01	1							99	10000		
85580		276	10000		357	repute_jianghu	24							task_sl_sssy_01	1							99	10000		
85586		287	10000		357	repute_jianghu	24							task_sl_sssy_01	1							99	10000		
85590		298	20000		357	repute_jianghu	24							task_sl_sssy_01	1	growitem_1	3	box_eytask_2	1			99	20000		
85603		276	10000		357	repute_jianghu	24							task_sl_sssy_01	1							99	10000		
85615		287	10000		357	repute_jianghu	24							task_sl_sssy_01	1							99	10000		
85622		298	10000		357	repute_jianghu	24							task_sl_sssy_01	1							99	10000		
85623		265	10000		357	repute_jianghu	24							task_sl_sssy_01	1							99	10000		
85624		276	10000		357	repute_jianghu	24							task_sl_sssy_01	1							99	10000		
85625		287	10000		357	repute_jianghu	24							task_sl_sssy_01	1							99	10000		
85628		298	10000		357	repute_jianghu	24							task_sl_sssy_01	1							99	10000		
85629		287	10000		357	repute_jianghu	24							task_sl_sssy_01	1							99	10000		
85631		298	20000		357	repute_jianghu	24			eytask_2				task_sl_sssy_01	1	growitem_1	3					99	20000		
85504		996	5770.5			repute_jianghu	1074.4															99	1000		
85521		1040	6124.5			repute_jianghu	1074.4															99	2000		
85522		1126	6478.5			repute_jianghu	1074.4			eytask_4												99	1000		
85531		1169	6832.5			repute_jianghu	1074.4															99	2000		
85532		996	5770.5			repute_jianghu	1074.4															99	1000		
85536		1040	6124.5			repute_jianghu	1074.4															99	2000		
85543		1126	6478.5			repute_jianghu	1074.4															99	1000		
