STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Title	Faculty	CapitalType1	CapitalType2	NormalCapital	ReputeName1	ReputeCount1	ReputeName3	ReputeCount2	DropID	AddPrize	IsGive	PrizeItemType	Item1	Num1	Item2	Num2	Item3	Num3	Item4	Num4	LiveGroove	LiveGrooveCount	KarmaPrize	GroupKarma
82550			7575			repute_jianghu	2499															99	2000		
82551			7575			repute_jianghu	2499						0	yaopin_00800	5							99	3000		
82552			7575			repute_jianghu	2499			eytask_4			0	sword_jh_10815	1							99	2000		
82554			7575			repute_jianghu	2499															99	3000		
82555			7575			repute_jianghu	2499															99	2000		
82556			7575			repute_jianghu	2499															99	3000		
82557			7575			repute_jianghu	2499						0	yaopin_10800	5							99	2000		
82558			7575			repute_jianghu	2499			eytask_4			0	cosh_jh_10814	1							99	3000		
82559			7575			repute_jianghu	2499															99	2000		
82560			7575			repute_jianghu	2499															99	3000		
82561			7575			repute_jianghu	2499			eytask_4												99	2000		
82562			7575			repute_jianghu	2499															99	3000		
82563			7575			repute_jianghu	2499						0	lstuff_jh_10815	1							99	2000		
82564			7575			repute_jianghu	2499						0	yaopin_00800	5	yaopin_10800	5					99	3000		
82565			7575			repute_jianghu	2499															99	2000		
82566			7575			repute_jianghu	2513															99	3000		
