STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Title	Faculty	CapitalType1	CapitalType2	NormalCapital	ReputeName1	ReputeCount1	ReputeName3	ReputeCount2	DropID	AddPrize	IsGive	PrizeItemType	Item1	Num1	Item2	Num2	Item3	Num3	Item4	Num4	LiveGroove	LiveGrooveCount	KarmaPrize	GroupKarma
83050			7100			repute_jianghu	7172			eytask_4												99	1000		
83051			7100			repute_jianghu	7172						1	yaopin_00800	5	yaopin_10800	5					99	2000		
83052			7100			repute_jianghu	7172															99	1000		
83053			7100			repute_jianghu	7172						0	thorn_jh_10815	1							99	2000		
83054			7100			repute_jianghu	7172															99	1000		
83055			7100			repute_jianghu	7172			eytask_4												99	2000		
83056			7100			repute_jianghu	7172															99	1000		
83057			7100			repute_jianghu	7172						0	sthorn_jh_10815	1							99	2000		
83058			7100			repute_jianghu	7172						0	yaopin_00800	5	yaopin_10800	5					99	1000		
83059			7100			repute_jianghu	7172															99	2000		
83060			7100			repute_jianghu	7172															99	1000		
83061			7100			repute_jianghu	7172															99	2000		
83062			7100			repute_jianghu	7172			eytask_4			0	lstuff_jh_10815	1							99	1000		
83064			7100			repute_jianghu	7172															99	2000		
83065			7100			repute_jianghu	7174						0	yaopin_00800	5	yaopin_10800	5					99	1000		
