STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Title	Faculty	CapitalType1	CapitalType2	NormalCapital	ReputeName1	ReputeCount1	ReputeName3	ReputeCount2	DropID	AddPrize	IsGive	PrizeItemType	Item1	Num1	Item2	Num2	Item3	Num3	Item4	Num4	LiveGroove	LiveGrooveCount	KarmaPrize	GroupKarma
71173	燕门挑战													box_prize_sdsjwf_yanmen004	1										
71174	摘取草药													box_prize_sdsjwf_yanmen002	1										
71175	燕门巡夜													box_prize_sdsjwf_yanmen003	1										
71176	闯迷石阵													box_prize_sdsjwf_yanmen005	1										
71177	五色试炼-困难													box_prize_sdsjwf_yanmen007	1										
71178	五色试炼-简单													box_prize_sdsjwf_yanmen006	1										
71240	最终结局													box_prize_sdsjwf_murong001	1										
71225	皆大欢喜													box_prize_sdsjwf_dongfang001	1										
71171	统一草原													box_prize_sdsjwf_yanmen001	1										
71368	烧毁罂粟													box_prize_sdsjwf_nangong001	1										
71303	夜袭偷书贼													box_prize_sdsjwf_murong006	1										
71202	冶铁													box_prize_sdsjwf_dongfang002	1										
71203	砺刃													box_prize_sdsjwf_dongfang003	1										
71204	东方世家-夜巡（日常）													box_prize_sdsjwf_dongfang004	1										
71205	东方世家-铸剑藏剑（周长）													box_prize_sdsjwf_dongfang007	1										
71206	东方世家-藏剑阁试炼（周长）													box_prize_sdsjwf_dongfang008	1										
71180	勇闯八阵图（周常）													box_prize_sdsjwf_yanmen008	1										
71300	慕容之围													box_prize_sdsjwf_murong007	1										
71301	每日修炼													box_prize_sdsjwf_murong004	1										
71302	御风步法													box_prize_sdsjwf_murong002	1										
71408	南宫隐秘—水牢情报													item_ngsj_shuilao_chouhenzhuanyi	1	box_prize_sdsjwf_nangong005	1								
71410	水牢禁地													box_prize_sdsjwf_nangong007	1										
71405	南宫隐秘—南宫账本													box_prize_sdsjwf_nangong002	1										
71406	南宫隐秘—铁扇传人													box_prize_sdsjwf_nangong003	1										
71407	后花园挑战													box_prize_sdsjwf_nangong006	1										
71200	兵器比拼													box_prize_sdsjwf_dongfang005	1										
71201	火焰试炼													box_prize_sdsjwf_dongfang006	1										
71404	抵御诱惑													box_prize_sdsjwf_nangong004	1										
