STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Title	Faculty	CapitalType1	NormalCapital	ReputeName1	ReputeCount1	ReputeName3	ReputeCount2	DropID	AddPrize	IsGive	PrizeItemType	Item1	Num1	Item2	Num2	Item3	Num3	Item4	Num4	LiveGroove	LiveGrooveCount	KarmaPrize	GroupKarma
20526			10000																		3	5000		
20528			10000																		3	5000		
20529			10000																		3	5000		
20530			10000																		3	5000		
20524			10000																		3	5000		
20532			10000																		3	5000		
20525			10000																		3	5000		
20523			10000																		3	5000		
20527			10000																		3	5000		
20533			10000																		3	5000		
20534			10000																		3	5000		
20535			10000																		3	5000		
20501			10000																		3	5000		
20502			10000																		3	5000		
20503			10000																		3	5000		
20504			10000																		3	5000		
20505			10000																		3	5000		
20511			10000																		3	5000		
20512			10000																		3	5000		
20513			10000																		3	5000		
20514	寻找入口		10000										itm_gmp_yufengjiang_bang	1							3	5000		
20515			10000																		3	5000		
20506			10000																		3	5000		
20507			10000																		3	5000		
20601	捕捉麻雀（简单）												item_prize_gumu_003_1	1										
20602	捕捉麻雀（困难）												item_prize_gumu_003_2	1										
20603													item_prize_gumu_004	1										
20604																								
20605																								
20606																								
20607													item_prize_gumu_008	1	box_gmp_msxl_02	1								
20608	密室修炼												item_prize_gumu_007	1										
20609													item_prize_gumu_005	1										
20701																								
20702																								
20703																								
20704																								
20705																								
20706																								
20707																								
20708																								
20709																								
20710																								
20711																								
20712																								
20713																								
20714																								
20715																								
20716																								
20717																								
20718																								
20719																								
20720																								
20721																								
20550																								
20551																								
20552																								
20553																								
20554																								
20555																								
20572																								
20573																								
20574																								
20576																								
20578																								
20610																								
20611																								
20612																								
20613																								
20614																								
20615																								
20616																								
20617																								
20618																								
20619																								
20620																								
20621																								
20622																								
20623																								
20624																								
20625																								
20626																								
20627																								
20628																								
20629																								
20630																								
20631																								
20632																								
20633																								
20634																								
20635																								
20636																								
20637																								
20638																								
20639																								
20640																								
20641																								
20642																								
20643																								
20644																								
20645																								
20646																								
20647																								
20648	密室修炼												item_prize_gumu_007	1										
20670	紧缺的硝石		10000																		3	5000		
20671	硝石去哪了		10000																		3	5000		
20672	背后有人		10000																		3	5000		
20673	拔刀相向		10000																		3	5000		
20674	林天南的调查		10000																		3	5000		
20675	初识火药		10000																		3	5000		
20676	火药之威		10000																		3	5000		
20677	魔教乱世		10000																		3	5000		
20678	暗中调查		10000																		3	5000		
20679	魔教阻挠		10000																		3	5000		
20680	隐世门派		10000																		3	5000		
20520																								
20521																								
20522																								
20536																								
20650																								
20651																								
20652																								
20653																								
20654																								
20655																								
20656																								
20657																								
20658																								
20659																								
20660																								
20661																								
20662																								
20663																								
20664																								
20665																								
20666																								
20667																								
20668																								
20669																								
20681																								
20542	师门试炼												item_prize_gumu_015	1										
20541	师门讨伐												Box_gmp_hd_prize_001	1										
20543	师门挑战												Box_gmp_hd_prize_005	1	item_nmp_gmpwb_002	1								
20548	讨伐杀人庄												Box_gmp_hd_prize_002	1										
20540	师门守卫												Box_gmp_hd_prize_003	1	item_prize_gumu_015	1								
20547	师门守卫(武当)												Box_gmp_hd_prize_004	1										
20690	双人炼丹												item_gmplp_01	1	item_gmp_con_03	1								
20509	入古墓派												item_prize_gumurumen_01	1										
20508	入古墓派												item_prize_gumurumen_01	1										
20575	古墓剧情												item_prize_gumu_mprw	1										
20797	魔剑门-困兽之斗												box_pld_jsfhd_zc001	1										
20798	神月宫-神月大会												box_pld_jsfhd_zc003	1										
20799	清音壁-五行试炼												box_pld_jsfhd_zc002	1										
