STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Title	Faculty	CapitalType1	CapitalType2	NormalCapital	ReputeName1	ReputeCount1	ReputeName3	ReputeCount2	DropID	AddPrize	IsGive	PrizeItemType	Item1	Num1	Item2	Num2	Item3	Num3	Item4	Num4	LiveGroove	LiveGrooveCount	KarmaPrize	GroupKarma
83750	同门之情		7233			repute_jianghu	15736							leg_jh_11115	1							99	1000		
83751	大漠惨案		6833			repute_jianghu	15736							helmet_jh_11111	1							99	1000		
83752	情报		6966			repute_jianghu	15736							shoes_jh_11112	1							99	1000		
83753	捡柴火		7100			repute_jianghu	15736							thorn_jh_11111	1							99	1000		
83754	采集蓝莘草		7233			repute_jianghu	15736							shoes_jh_11111	1							99	1000		
83755	侦察受伤		7367			repute_jianghu	15736							sword_jh_11111	1							99	1000		
83756	武功尽废		7500			repute_jianghu	15736							pants_jh_11111	1							99	1000		
83757	大漠遭劫		7233			repute_jianghu	15736			eytask_6				ssword_jh_11111	1							99	1000		
83758	沙漠解乏之法		6833			repute_jianghu	15736							leg_jh_11112	1							99	1000		
83759	恶劣的沙漠环境		6966			repute_jianghu	15736							pants_jh_11112	1							99	1000		
83760	挡路者死		7100			repute_jianghu	15736			eytask_6				cosh_jh_11111	1							99	1000		
83761	狗仗人势		7233			repute_jianghu	15736							cloth_jh_11111	1							99	1000		
83762	斩杀匪徒		7367			repute_jianghu	15736							amulet_jh_11112	1							99	1000		
83763	执着		7500			repute_jianghu	15736							ear_jh_11112	1							99	1000		
83764	报父母之仇		7233			repute_jianghu	15736							blade_jh_11111	1							99	1000		
83765	治部之法		6833			repute_jianghu	15736							ring_jh_11112	1							99	1000		
83766	嗜血豺狼		6966			repute_jianghu	15736			eytask_6				wrist_jh_11115	1							99	1000		
83767	为他人出隐患		7100			repute_jianghu	15736							amulet_jh_11115	1							99	1000		
83768	有苦难言		7233			repute_jianghu	15736							lstuff_jh_11111	1							99	1000		
83769	为民除害		7367			repute_jianghu	15736			eytask_6				ear_jh_11115	1							99	1000		
83770	还以颜色		7500			repute_jianghu	15736							cloth_jh_11112	1							99	1000		
83771	听故事		7233			repute_jianghu	15736							ring_jh_11115	1							99	1000		
83772	千钧一发		6833			repute_jianghu	15736			eytask_6				sthorn_jh_11111	1							99	1000		
83773	不一般的膏药		5466			repute_jianghu	15736							wrist_jh_11112	1							99	1000		
83774	种花		7233			repute_jianghu	15736							sblade_jh_11111	1							99	1000		
83775	身份暴露		6833			repute_jianghu	15736							helmet_jh_11112	1							99	1000		
