STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Title	Faculty	CapitalType1	CapitalType2	NormalCapital	ReputeName1	ReputeCount1	ReputeName3	ReputeCount2	DropID	AddPrize	IsGive	PrizeItemType	Item1	Num1	Item2	Num2	Item3	Num3	Item4	Num4	LiveGroove	LiveGrooveCount	KarmaPrize	GroupKarma
84150		63	10000		238	repute_jianghu	10						0	yaopin_00100	2	task_jyw_jyw_01	1					99	10000		
84159		76	10000		238	repute_jianghu	10							task_jyw_jyw_01	1							99	10000		
84162		86	10000		238	repute_jianghu	10							task_jyw_jyw_01	1							99	10000		
84165		92	10000		238	repute_jianghu	10						0	yaopin_10100	3	task_jyw_jyw_01	1					99	10000		
84166		63	20000		238	repute_jianghu	10			eytask_1				task_jyw_jyw_01	1	growitem_1	3					99	20000		
84167		76	20000		238	repute_jianghu	10							task_jyw_jyw_01	1	growitem_1	3	box_eytask_1	1			99	20000		
84170		86	10000		238	repute_jianghu	10							task_jyw_jyw_01	1							99	10000		
84172		92	10000		238	repute_jianghu	10							task_jyw_jyw_01	1							99	10000		
84174		76	10000		238	repute_jianghu	10							task_jyw_jyw_01	1							99	10000		
84177		92	10000		238	repute_jianghu	10							task_jyw_jyw_01	1							99	10000		
84178		63	10000		238	repute_jianghu	10							task_jyw_jyw_01	1							99	10000		
84179		76	20000		238	repute_jianghu	10							task_jyw_jyw_01	1	growitem_1	3					99	20000		
84180		86	20000		238	repute_jianghu	10							task_jyw_jyw_01	1	growitem_1	3					99	20000		
84188		63	20000		238	repute_jianghu	10							task_jyw_jyw_01	1	growitem_1	3					99	20000		
84189		76	10000		238	repute_jianghu	10						0	yaopin_10100	3	task_jyw_jyw_01	1					99	10000		
84192		86	10000		238	repute_jianghu	10							task_jyw_jyw_01	1							99	10000		
