STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Title	Faculty	CapitalType1	CapitalType2	NormalCapital	ReputeName1	ReputeCount1	ReputeName3	ReputeCount2	DropID	AddPrize	IsGive	PrizeItemType	Item1	Num1	Item2	Num2	Item3	Num3	Item4	Num4	LiveGroove	LiveGrooveCount	KarmaPrize	GroupKarma
84050	恶鬼附身		5063			repute_jianghu	9700							shoes_jh_10917	1							99	1000		
84051	阴森古墓		4050			repute_jianghu	9700							wrist_jh_10919	1							99	1000		
84052	计划开溜		3038			repute_jianghu	9700							wrist_jh_10920	1							99	1000		
84053	以毒攻毒		2025			repute_jianghu	9700			eytask_5				amulet_jh_10920	1							99	1000		
84054	误闯王陵		5063			repute_jianghu	9700							sthorn_jh_10915	1							99	1000		
84055	罪有应得		4739			repute_jianghu	9700							leg_jh_10920	1							99	1000		
84056	炼制蛇药		4415			repute_jianghu	9700							lstuff_jh_10916	1							99	1000		
84057	密谋大事		4091			repute_jianghu	9700							shoes_jh_10916	1							99	1000		
84058	秘密行动		3038			repute_jianghu	9700							blade_jh_10915	1							99	1000		
84059	西夏遗迹		3443			repute_jianghu	9700							pants_jh_10916	1							99	1000		
84060	继续探寻		3848			repute_jianghu	9700							pants_jh_10917	1							99	1000		
84061	祭祀仪式		4253			repute_jianghu	9700							helmet_jh_10916	1							99	1000		
84062	坏人好事		4658			repute_jianghu	9700							thorn_jh_10915	1							99	1000		
84063	舞蛇之谜		5063			repute_jianghu	9700			eytask_5				cosh_jh_10916	1							99	1000		
84064	王陵女鬼		4658			repute_jianghu	9700							sblade_jh_10916	1							99	1000		
84065	心怀异志		4253			repute_jianghu	9700							ear_jh_10920	1							99	1000		
84066	清除障碍		3848			repute_jianghu	9700			eytask_5				ssword_jh_10916	1							99	1000		
84067	突生变故		4739			repute_jianghu	9700							ring_jh_10919	1							99	1000		
84068	灵刀之谜		3038			repute_jianghu	9700							ring_jh_10920	1							99	1000		
84069	剧毒僵尸		3443			repute_jianghu	9700			eytask_5				leg_jh_10919	1							99	1000		
84070	执迷不悟		3848			repute_jianghu	9700							sword_jh_10915	1							99	1000		
84071	王室秘辛		4253			repute_jianghu	9700							helmet_jh_10917	1							99	1000		
84072	同根而生		4658			repute_jianghu	9700							ear_jh_10919	1							99	1000		
84073						repute_jianghu	9700							cloth_jh_10916	1										
84074						repute_jianghu	9700							cloth_jh_10917	1										
84075						repute_jianghu	9700							ear_jh_10920	1										
