STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Title	Faculty	CapitalType1	CapitalType2	NormalCapital	ReputeName1	ReputeCount1	ReputeName3	ReputeCount2	DropID	AddPrize	IsGive	PrizeItemType	Item1	Num1	Item2	Num2	Item3	Num3	Item4	Num4	LiveGroove	LiveGrooveCount	KarmaPrize	GroupKarma
82400			5063			repute_jianghu	2181															99	1000		
82401			5063			repute_jianghu	2181						1	yaopin_01000	5	yaopin_11000	5					99	1000		
82402			5063			repute_jianghu	2181			eytask_5												99	1000		
82403			5063			repute_jianghu	2181															99	1000		
82404			5063			repute_jianghu	2181															99	1000		
82405			5063			repute_jianghu	2181															99	1000		
82406			5063			repute_jianghu	2181						0	cosh_jh_10915	1							99	1000		
82407			5063			repute_jianghu	2181			eytask_5												99	1000		
82408			5063			repute_jianghu	2181						0	yaopin_01000	5							99	1000		
82409			5063			repute_jianghu	2181															99	1000		
82410			5063			repute_jianghu	2181															99	1000		
82411			5063			repute_jianghu	2181			eytask_5												99	1000		
82412			5063			repute_jianghu	2181						0	ssword_jh_10915	1							99	1000		
82413			5063			repute_jianghu	2181															99	1000		
82414			5063			repute_jianghu	2181						0	yaopin_11000	5							99	1000		
82415			5063			repute_jianghu	2181															99	1000		
82416			5063			repute_jianghu	2181			eytask_5												99	1000		
82417			5063			repute_jianghu	2181						0	sblade_jh_10915	1							99	1000		
82418			5063			repute_jianghu	2181															99	1000		
82419			5063			repute_jianghu	2181															99	1000		
82420			5063			repute_jianghu	2181						0	yaopin_01000	5	yaopin_11000	5					99	1000		
82421			5063			repute_jianghu	2181															99	1000		
82422			5063			repute_jianghu	2198															99	1000		
