STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Title	Faculty	CapitalType1	CapitalType2	NormalCapital	ReputeName1	ReputeCount1	ReputeName3	ReputeCount2	DropID	AddPrize	IsGive	PrizeItemType	Item1	Num1	Item2	Num2	Item3	Num3	Item4	Num4	LiveGroove	LiveGrooveCount	KarmaPrize	GroupKarma
84700			6966			repute_jianghu	1737						0	yaopin_00800	5	yaopin_10800	5					99	1000		
84701			6966			repute_jianghu	1737															99	2000		
84702			6966			repute_jianghu	1737			eytask_4												99	1000		
84703			6966			repute_jianghu	1737															99	2000		
84704			6966			repute_jianghu	1737						0	blade_jh_10811	1							99	1000		
84705			6966			repute_jianghu	1737						0	yaopin_00800	5	yaopin_10800	5					99	2000		
84706			6966			repute_jianghu	1737			eytask_4												99	1000		
84707			6966			repute_jianghu	1737															99	2000		
84708			6966			repute_jianghu	1737															99	1000		
84709			6966			repute_jianghu	1737			eytask_4												99	2000		
84710			6966			repute_jianghu	1737						0	yaopin_00800	5							99	1000		
84711			6966			repute_jianghu	1737															99	2000		
84712			6966			repute_jianghu	1737						0	sword_jh_10812	1							99	1000		
84713			6966			repute_jianghu	1737			eytask_4												99	2000		
84714			6966			repute_jianghu	1737															99	1000		
84715			6966			repute_jianghu	1737															99	2000		
84716			6966			repute_jianghu	1737						0	yaopin_10800	5							99	1000		
84717			6966			repute_jianghu	1747															99	2000		
