STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Title	Faculty	CapitalType1	CapitalType2	NormalCapital	ReputeName1	ReputeCount1	ReputeName3	ReputeCount2	DropID	AddPrize	IsGive	PrizeItemType	Item1	Num1	Item2	Num2	Item3	Num3	Item4	Num4	LiveGroove	LiveGrooveCount	KarmaPrize	GroupKarma
82250			4538			repute_jianghu	2352						0	yaopin_00800	5	yaopin_10800	5					99	1000		
82251			4538			repute_jianghu	2352															99	1000		
82252			4538			repute_jianghu	2352			eytask_4												99	1000		
82254			4538			repute_jianghu	2352															99	1000		
82255			4538			repute_jianghu	2352						0	yaopin_00900	5							99	1000		
82256			4538			repute_jianghu	2352						0	cosh_jh_10815	1							99	1000		
82257			4538			repute_jianghu	2352			eytask_4												99	1000		
82258			4538			repute_jianghu	2352															99	1000		
82259			4538			repute_jianghu	2352															99	1000		
82260			4538			repute_jianghu	2352						0	ssword_jh_10815	1							99	1000		
82261			4538			repute_jianghu	2352			eytask_4												99	1000		
82262			4538			repute_jianghu	2352						0	yaopin_10900	5							99	1000		
82263			4538			repute_jianghu	2352															99	1000		
82264			4538			repute_jianghu	2352						0	sblade_jh_10815	1							99	1000		
82265			4538			repute_jianghu	2352															99	1000		
82266			4538			repute_jianghu	2352															99	1000		
82267			4538			repute_jianghu	2366						1	yaopin_00900	5	yaopin_10900	5					99	1000		
