STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Title	Faculty	CapitalType1	CapitalType2	NormalCapital	ReputeName1	ReputeCount1	ReputeName3	ReputeCount2	DropID	AddPrize	IsGive	PrizeItemType	Item1	Num1	Item2	Num2	Item3	Num3	Item4	Num4	LiveGroove	LiveGrooveCount	KarmaPrize	GroupKarma
82600			2138			repute_jianghu	1193						0	blade_jh_10611	1							99	1000		
82601			2138			repute_jianghu	1193			eytask_3			0	sword_jh_10612	1										
82602			2138			repute_jianghu	1193						0	thorn_jh_10611	1							99	1000		
82603			2138			repute_jianghu	1193						0	sthorn_jh_10611	1										
82604			2138			repute_jianghu	1193						0	lstuff_jh_10611	1							99	1000		
82605			2138			repute_jianghu	1193			eytask_3			0	cosh_jh_10611	1										
82606			2138			repute_jianghu	1193						0	ssword_jh_10611	1							99	1000		
82607			2138			repute_jianghu	1193						0	sblade_jh_10611	1										
82608			2138			repute_jianghu	1193						0	helmet_jh_10611	1							99	1000		
82609			2138			repute_jianghu	1193						0	cloth_jh_10611	1										
82610			2138			repute_jianghu	1193						0	shoes_jh_10611	1							99	1000		
82611			2138			repute_jianghu	1193						0	pants_jh_10611	1										
82612			2138			repute_jianghu	1193						0	leg_jh_10611	1							99	1000		
82613			2138			repute_jianghu	1193			eytask_3			0	wrist_jh_10611	1										
82614			2138			repute_jianghu	1193						0	amulet_jh_10611	1							99	1000		
