STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Title	Faculty	CapitalType1	CapitalType2	NormalCapital	ReputeName1	ReputeCount1		ReputeCount2	DropID	AddPrize	IsGive	PrizeItemType	Item1	Num1	Item2	Num2	Item3	Num3	Item4	Num4	LiveGroove	LiveGrooveCount	KarmaPrize	GroupKarma
84755	29-30		10000		238	repute_jianghu	10	s910101						task_tm_tm_01	1							99	10000		
84762	8月9日		10000		238	repute_jianghu	10	s910101						task_tm_tm_01	1							99	10000		
84767	29-30		10000		238	repute_jianghu	10	s910101						task_tm_tm_01	1							99	10000		
84768	8月9日		10000		238	repute_jianghu	10	s910101						task_tm_tm_01	1							99	10000		
84774	8月9日		10000		238	repute_jianghu	10	s910101						task_tm_tm_01	1							99	10000		
84777	25-26		10000		238	repute_jianghu	10	s910101						task_tm_tm_01	1							99	10000		
84779	29-30		20000		238	repute_jianghu	10	s910101		eytask_1				task_tm_tm_01	1	growitem_1	3					99	20000		
84789	8月9日		10000		238	repute_jianghu	10	s910101						task_tm_tm_01	1							99	10000		
84790	8月9日		10000		238	repute_jianghu	10	s910101						task_tm_tm_01	1							99	10000		
84794	8月9日		10000		238	repute_jianghu	10	s910101						task_tm_tm_01	1							99	10000		
84796	8月9日		20000		238	repute_jianghu	10	s910101						task_tm_tm_01	1	growitem_1	3	box_eytask_1	1			99	20000		
84803	8月9日		10000		238	repute_jianghu	10	s910101						task_tm_tm_01	1							99	10000		
84808	8月9日		10000		238	repute_jianghu	10	s910101						task_tm_tm_01	1							99	10000		
84809	8月9日		10000		238	repute_jianghu	10	s910101						task_tm_tm_01	1							99	10000		
84811	8月9日		10000		238	repute_jianghu	10	s910101						task_tm_tm_01	1							99	10000		
84818	8月9日		20000		238	repute_jianghu	10	s910101						task_tm_tm_01	1	growitem_1	3	box_eytask_1	1			99	20000		
84819	8月9日		20000		238	repute_jianghu	10	s910101						task_tm_tm_01	1	growitem_1	3					99	20000		
84820	8月9日		20000		238	repute_jianghu	10	s910101						task_tm_tm_01	1	growitem_1	3					99	20000		
84821	8月9日		20000		238	repute_jianghu	10	s910101						task_tm_tm_01	1	growitem_1	3	box_eytask_1	1			99	20000		
84828	8月9日		10000		238	repute_jianghu	10	s910101						task_tm_tm_01	1							99	10000		
