STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Title	Faculty	CapitalType1	CapitalType2	NormalCapital	ReputeName1	ReputeCount1	ReputeName2	ReputeCount2	DropID	AddPrize	IsGive	PrizeItemType	Item1	Num1	Item2	Num2	Item3	Num3	Item4	Num4	LiveGroove	LiveGrooveCount	KarmaPrize	GroupKarma
45925	核准下山		200			repute_jianghu	20							item_h_xiashan_02	10	taskitem_xiashan_01	1					5	2000		
45928	核准下山		200			repute_jianghu	20							item_h_xiashan_02	10	taskitem_xiashan_01	1					5	2000		
45931	核准下山		200			repute_jianghu	20							item_h_xiashan_02	10	taskitem_xiashan_01	1					5	2000		
45934	核准下山		200			repute_jianghu	20							item_h_xiashan_02	10	taskitem_xiashan_01	1					5	2000		
45937	核准下山		200			repute_jianghu	20							item_h_xiashan_02	10	taskitem_xiashan_01	1					5	2000		
45940	核准下山		200			repute_jianghu	20							item_h_xiashan_02	10	taskitem_xiashan_01	1					5	2000		
45943	核准下山		200			repute_jianghu	20							item_h_xiashan_02	10	taskitem_xiashan_01	1					5	2000		
45946	核准下山		200			repute_jianghu	20							item_h_xiashan_02	10	taskitem_xiashan_01	1					5	2000		
45503	少林叛师		200			repute_jianghu	20							taskitem_panshi_01	1							5	2000		
45506	峨眉叛师		200			repute_jianghu	20							taskitem_panshi_01	1							5	2000		
45509	武当叛师		200			repute_jianghu	20							taskitem_panshi_01	1							5	2000		
45512	丐帮叛师		200			repute_jianghu	20							taskitem_panshi_01	1							5	2000		
45515	唐门叛师		200			repute_jianghu	20							taskitem_panshi_01	1							5	2000		
45518	极乐谷叛师		200			repute_jianghu	20							taskitem_panshi_01	1							5	2000		
45521	锦衣卫叛师		200			repute_jianghu	20							taskitem_panshi_01	1							5	2000		
45524	君子堂叛师		200			repute_jianghu	20							taskitem_panshi_01	1							5	2000		
45600	移花宫身份晋级指引（一阶）																								
45601	移花宫身份晋级指引（二阶）																								
45602	移花宫身份晋级指引（三阶）																								
45603	移花宫身份晋级指引（四阶）													yhg_jiangli_xyhn	3										
45604	桃花岛身份晋级指引（一阶）																								
45605	桃花岛身份晋级指引（二阶）																								
45606	桃花岛身份晋级指引（三阶）																								
45607	桃花岛身份晋级指引（四阶）													box_thd_tf	3										
45608	徐家庄身份晋级指引（一阶）																								
45609	徐家庄身份晋级指引（二阶）													box_xjz_xyf	3										
45549	通关青云堡		200			repute_jianghu	20							taskitem_yl172	4							5	2000		
45550	通关雁门关		200			repute_jianghu	20							taskitem_yl172	6							5	2000		
45551	叛出少林													taskitem_panshi_01	1										
45552	叛出师门													taskitem_panshi_01	1										
45553	叛出师门													taskitem_panshi_01	1										
45554	叛出师门													taskitem_panshi_01	1										
45555	叛出师门													taskitem_panshi_01	1										
45556	叛出师门													taskitem_panshi_01	1										
45557	叛出师门													taskitem_panshi_01	1										
45558	叛出师门													taskitem_panshi_01	1										
45559	下山游历													taskitem_xiashan_01	1										
45561	下山游历													taskitem_xiashan_01	1										
45563	下山游历													taskitem_xiashan_01	1										
45565	下山游历													taskitem_xiashan_01	1										
45567	下山游历													taskitem_xiashan_01	1										
45569	下山游历													taskitem_xiashan_01	1										
45571	下山游历													taskitem_xiashan_01	1										
45573	下山游历													taskitem_xiashan_01	1										
45577	叛出师门		200			repute_jianghu	20							taskitem_panshi_01	1							5	2000		
45583	核准下山		200			repute_jianghu	20							item_h_xiashan_02	10	taskitem_xiashan_01	1					5	2000		
45597	叛出师门		200			repute_jianghu	20							taskitem_panshi_01	1							5	2000		
45613	核准下山		200			repute_jianghu	20							item_h_xiashan_02	10	taskitem_xiashan_01	1					5	2000		
