STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Title	Faculty	CapitalType1	CapitalType2	NormalCapital	ReputeName1	ReputeCount1	ReputeName3	ReputeCount2	DropID	AddPrize	IsGive	PrizeItemType	Item1	Num1	Item2	Num2	Item3	Num3	Item4	Num4	LiveGroove	LiveGrooveCount	KarmaPrize	GroupKarma
86300	路遇道人	100	20000		357	repute_jianghu	62			eytask_2				task_wd_yxl_01	1	growitem_1	3					99	20000		
86301	采集草药	100	10000		357	repute_jianghu	62							task_wd_yxl_01	1							99	10000		
86302	春儿心意	100	10000		357	repute_jianghu	62							task_wd_yxl_01	1							99	10000		
86303	教训山贼	100	10000		357	repute_jianghu	62							task_wd_yxl_01	1							99	10000		
86304	杀鸡儆猴	100	10000		357	repute_jianghu	62							task_wd_yxl_01	1							99	10000		
86305	守卫粮仓	100	20000		357	repute_jianghu	62							task_wd_yxl_01	1	growitem_1	3	box_eytask_2	1			99	20000		
86306	疯癫道长	100	20000		357	repute_jianghu	62							task_wd_yxl_01	1	growitem_1	3					99	20000		
86307	美酒琐事	100	10000		357	repute_jianghu	62							task_wd_yxl_01	1							99	10000		
86308	好酒老儿	100	10000		357	repute_jianghu	62							task_wd_yxl_01	1							99	10000		
86309	猎杀蝮蛇	100	10000		357	repute_jianghu	62							task_wd_yxl_01	1							99	10000		
86310	挖掘蜘蛛	100	20000		357	repute_jianghu	62							task_wd_yxl_01	1	growitem_1	3	box_eytask_2	1			99	20000		
86311	甘蔗园里	100	20000		357	repute_jianghu	62							task_wd_yxl_01	1	growitem_1	3					99	20000		
86312	村里之事	100	20000		357	repute_jianghu	62							task_wd_yxl_01	1	growitem_1	3					99	20000		
86313	传话买糖	100	10000		357	repute_jianghu	62							task_wd_yxl_01	1							99	10000		
86314	糖坊传话	100	10000		357	repute_jianghu	62							task_wd_yxl_01	1							99	10000		
86315	人家琐事	100	20000		357	repute_jianghu	62			eytask_2				task_wd_yxl_01	1	growitem_1	3					99	20000		
86316	小孩之间	100	10000		357	repute_jianghu	62							task_wd_yxl_01	1							99	10000		
86317	饮酒	100	10000		357	repute_jianghu	62							task_wd_yxl_01	1							99	10000		
86318	救助黑衣人	100	20000		357	repute_jianghu	62							task_wd_yxl_01	1	growitem_1	3					99	20000		
86319	拔剑相助	100	10000		357	repute_jianghu	62							task_wd_yxl_01	1							99	10000		
86320	声张正义	100	20000		357	repute_jianghu	62							task_wd_yxl_01	1	growitem_1	3	box_eytask_2	1			99	20000		
86321	调解纠纷	100	20000		357	repute_jianghu	62							task_wd_yxl_01	1	growitem_1	3					99	20000		
86322	挑衅流氓	100	10000		357	repute_jianghu	62							task_wd_yxl_01	1							99	10000		
86323	教训流氓	100	20000		357	repute_jianghu	62							task_wd_yxl_01	1	growitem_1	3					99	20000		
