STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Title	Faculty	CapitalType1	CapitalType2	NormalCapital	ReputeName1	ReputeCount1	ReputeName3	ReputeCount2	DropID	AddPrize	IsGive	PrizeItemType	Item1	Num1	Item2	Num2	Item3	Num3	Item4	Num4	LiveGroove	LiveGrooveCount	KarmaPrize	GroupKarma
82050	驱除滋扰	1	10000		178	repute_jianghu	10							task_cd_cdc_01	1							99	10000		
82051	干掉恶人	1	10000		178	repute_jianghu	10							task_cd_cdc_01	1							99	10000		
82052	杀蛛大会	1	10000		178	repute_jianghu	10						0	yaopin_00100	5	task_cd_cdc_01	1					99	10000		
82053	杀人取草	1	20000		178	repute_jianghu	10			eytask_1				task_cd_cdc_01	1	growitem_1	3					99	20000		
82054	修理栅栏	2	20000		178	repute_jianghu	10			eytask_1				task_cd_cdc_01	1	growitem_1	3					99	20000		
82055	杀蛇大会	1	20000		178	repute_jianghu	10			eytask_1			0	yaopin_10100	5	task_cd_cdc_01	1	growitem_1	3			99	20000		
82056	教训凶兵	2	20000		178	repute_jianghu	10			eytask_1				task_cd_cdc_01	1	growitem_1	3					99	20000		
82057	驱扰护镖	2	20000		178	repute_jianghu	10			eytask_1			0	yaopin_00200	5	task_cd_cdc_01	1	growitem_1	3			99	20000		
82058	采集花朵	1	10000		178	repute_jianghu	10							task_cd_cdc_01	1							99	10000		
82059	砍柳固窗	1	10000		178	repute_jianghu	10							task_cd_cdc_01	1							99	10000		
82060	采矿补墙	1	10000		178	repute_jianghu	10							task_cd_cdc_01	1							99	10000		
82061	带个口信	1	10000		178	repute_jianghu	10							task_cd_cdc_01	1							99	10000		
82062	传递消息	1	10000		178	repute_jianghu	10							task_cd_cdc_01	1							99	10000		
82063	带个口信	2	10000		178	repute_jianghu	10							task_cd_cdc_01	1							99	10000		
82064	帮忙传递	2	10000		178	repute_jianghu	10							task_cd_cdc_01	1							99	10000		
82065	帮助传信	2	10000		178	repute_jianghu	10							task_cd_cdc_01	1							99	10000		
82066	采摘莲子	2	10000		178	repute_jianghu	10						0	yaopin_10200	5	task_cd_cdc_01	1					99	10000		
82067	回家吃饭	2	10000		178	repute_jianghu	10							task_cd_cdc_01	1							99	10000		
82068	闹事原因	2	10000		178	repute_jianghu	10							task_cd_cdc_01	1							99	10000		
82069	帮助疗伤	2	10000		178	repute_jianghu	10							task_cd_cdc_01	1							99	10000		
82070	帮忙疗伤	2	10000		178	repute_jianghu	10							task_cd_cdc_01	1							99	10000		
82071	为她治伤	2	10000		178	repute_jianghu	10						0	yaopin_00200	5	task_cd_cdc_01	1					99	10000		
82072	传递口信	2	10000		178	repute_jianghu	10							task_cd_cdc_01	1							99	10000		
82073	带个口信	2	10000		178	repute_jianghu	10							task_cd_cdc_01	1							99	10000		
82074	麻晕衙役	2	10000		178	repute_jianghu	10							task_cd_cdc_01	1							99	10000		
82075	传递药丸	2	10000		178	repute_jianghu	10							task_cd_cdc_01	1							99	10000		
82076	下药复仇	2	10000		178	repute_jianghu	10							task_cd_cdc_01	1							99	10000		
82077	撒驱虫散	2	10000		178	repute_jianghu	10							task_cd_cdc_01	1							99	10000		
82078	调理药丸	2	10000		178	repute_jianghu	10							task_cd_cdc_01	1							99	10000		
82079	事情真相	2	20000		178	repute_jianghu	10							task_cd_cdc_01	1	growitem_1	3					99	20000		
