STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
26577	interact	13301	1
26577	useitem	13301	2
26577	story	13301	3
26580	interact	13302	1
26580	hunter	13301	2
26584	interact	13303	1
26584	interact	13304	2
26584	collect	13301	3
26582	interact	13305	1
26582	hunter	13302	2
26582	interact	13306	3
26586	interact	13307	1
26586	hunter	13303	2
26589	interact	13308	1
26590	interact	13309	1
26590	interact	13310	2
26590	hunter	13304	3
26592	story	13302	1
26592	interact	13311	2
26592	hunter	13305	3
26592	hunter	13306	4
26597	interact	13312	1
26597	useitem	13302	2
26597	interact	13313	3
26597	collect	13302	4
26600	story	13303	1
26602	interact	13314	1
26602	useitem	13303	2
26602	interact	13315	3
26605	hunter	13307	1
26605	hunter	13308	2
26605	interact	13316	3
26605	hunter	13309	4
26610	story	13304	1
26612	interact	13317	1
26612	interact	13318	2
26612	hunter	13310	3
26612	collect	13303	4
26615	interact	13319	1
26615	hunter	13311	2
26615	interact	13320	3
26618	hunter	13312	1
26618	story	13305	2
26621	interact	13321	1
26621	convoy	13301	2
26621	interact	13322	3
26624	interact	13323	1
