STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
81400	interact	36750	1
81401	interact	36751	1
81410	interact	36762	1
81410	interact	36763	1
81410	interact	36764	1
81412	hunter	36754	1
81413	hunter	36755	1
81415	hunter	36757	1
81415	hunter	36758	1
81416	hunter	36759	1
81416	hunter	36760	1
81418	collect	36758	1
81408	interact	36758	1
81408	interact	36759	3
81408	hunter	36751	2
81419	collect	36759	2
81419	useitem	36752	1
81421	story	36750	1
81421	hunter	36763	2
81421	collect	36762	3
81422	story	36751	2
81422	useitem	36753	1
81402	interact	36752	1
81402	collect	36750	2
81404	interact	36754	1
81404	collect	36752	2
81405	interact	36755	2
81405	useitem	36750	1
81406	interact	36756	1
81406	useitem	36751	2
81409	interact	36760	1
81409	interact	36761	2
81409	collect	36754	3
81414	hunter	36756	1
81414	collect	36756	2
81417	hunter	36761	1
81417	hunter	36762	1
81417	collect	36757	2
81407	interact	36757	1
81407	hunter	36750	2
81411	interact	36765	1
81411	hunter	36752	2
81411	hunter	36753	2
81420	collect	36761	1
81403	interact	36753	1
81423	interact	36766	1
81423	hunter	36764	2
