STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
34197	story	17130	1
34198	interact	17151	1
34198	interact	17102	2
34199	interact	17107	1
34199	hunter	17102	2
34199	story	17131	3
34194	story	17128	2
34194	interact	17101	1
34204	interact	17105	1
34204	interact	17106	2
34205	story	17101	1
34205	interact	17108	2
34205	interact	17109	3
34206	story	17102	1
34206	story	17103	2
34207	interact	17110	1
34207	collect	17101	2
34207	collect	17102	2
34207	collect	17103	2
34208	interact	17112	1
34208	story	17104	2
34195	story	17129	3
34195	useitem	17109	2
34195	interact	17113	1
34211	story	17105	1
34211	choose	32	2
34209	interact	17115	1
34209	convoy	17103	2
34209	hunter	17101	3
34209	interact	17116	4
34209	interact	17117	5
34203	interact	17103	1
34203	interact	17104	2
34210	hunter	17103	2
34210	interact	17119	6
34210	interact	17123	3
34210	interact	17124	4
34210	interact	17125	5
34210	interact	17130	1
34196	convoy	17101	1
34200	convoy	17102	1
34202	useitem	17107	2
34202	useitem	17108	3
34202	interact	17114	4
34202	interact	17129	5
34202	story	17132	1
34201	interact	17126	1
34201	interact	17127	2
