STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
80700	hunter	33720	2
80700	interact	33720	1
80701	collect	33720	1
80702	hunter	33721	1
80703	collect	33721	1
80704	hunter	33722	1
80705	collect	33722	1
80706	hunter	33723	1
80706	hunter	33734	1
80706	hunter	33733	1
80707	interact	33721	1
80707	hunter	33725	2
80707	interact	33722	3
80708	story	33720	1
80709	hunter	33726	1
80709	hunter	33727	1
80709	interact	33723	2
80710	hunter	33729	1
80712	hunter	33730	1
80712	hunter	33731	1
80711	interact	33724	1
80711	hunter	33728	2
80711	hunter	33732	2
80713	hunter	33735	1
80713	hunter	33736	1
80715	hunter	33737	1
80715	hunter	33738	1
80717	collect	33725	1
80719	hunter	33739	1
80720	collect	33726	1
80721	interact	33725	1
80716	collect	33723	1
