STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
80753	collect	33783	1
80755	collect	33781	1
80756	hunter	33783	1
80757	useitem	33780	1
80758	hunter	33784	1
80762	hunter	33787	1
80763	hunter	33788	1
80763	hunter	33789	1
80765	collect	33784	1
80759	collect	33786	1
80752	hunter	33781	1
80752	hunter	33782	1
80752	interact	33784	2
80766	collect	33785	1
80767	interact	33789	1
80767	interact	33790	2
80768	hunter	33792	1
80750	collect	33780	1
80761	hunter	33786	2
80761	interact	33787	1
80761	hunter	33794	2
80760	hunter	33785	1
80760	hunter	33795	1
80751	hunter	33780	1
80751	interact	33783	2
80754	story	33780	1
80754	hunter	33796	2
80754	interact	33785	4
80754	interact	33786	3
80764	hunter	33790	1
80764	interact	33788	2
