STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
22529	interact	3276	1
22529	interact	3277	1
22538	collect	3276	1
22539	useitem	3276	1
22540	convoy	3276	1
22534	hunter	3277	1
22534	story	3276	2
22536	interact	3279	1
22536	interact	3280	2
22536	interact	3281	3
22541	interact	3282	1
22544	story	3277	2
22544	hunter	3278	1
22546	useitem	3277	1
22547	interact	3284	1
22547	story	3278	2
22549	hunter	3279	1
22549	interact	3285	2
22549	hunter	3280	3
22551	convoy	3277	1
22551	story	3279	2
22553	interact	3286	1
22553	story	3280	2
22553	convoy	3279	3
22557	story	3281	1
22557	interact	3287	2
22557	hunter	3281	3
22557	story	3282	4
22563	interact	3289	1
22563	useitem	3279	2
22566	hunter	3283	1
22566	story	3283	2
22569	convoy	3281	1
22569	story	3284	2
22569	hunter	3284	3
22572	story	3285	1
22572	hunter	3285	2
22575	interact	3290	1
22575	story	3286	2
22532	hunter	3276	1
22532	interact	3278	2
22561	hunter	3282	1
22561	interact	3288	2
22561	hunter	3286	3
