STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
22338	interact	3177	1
22338	hunter	3176	2
22338	interact	3178	3
22340	interact	3179	1
22340	hunter	3177	2
22340	hunter	3178	4
22340	interact	3180	3
22339	story	3176	1
22341	interact	3181	2
22341	story	3177	3
22341	hunter	3179	4
22341	interact	3182	1
22342	hunter	3180	1
22342	interact	3183	2
22342	interact	3184	3
22344	interact	3186	1
22343	interact	3185	1
22343	collect	3176	2
22345	interact	3187	1
22346	interact	3188	1
22346	hunter	3181	2
22346	hunter	3182	2
22346	hunter	3183	2
22347	useitem	3176	1
22347	collect	3177	2
22349	story	3178	1
22350	collect	3178	1
22352	interact	3189	1
22352	useitem	3177	2
22352	collect	3179	3
22353	convoy	3177	1
22353	interact	3191	2
22353	interact	3192	2
22354	hunter	3184	1
22355	useitem	3178	1
22355	hunter	3185	2
22355	useitem	3179	1
22355	hunter	3186	2
22356	hunter	3187	1
22357	collect	3180	1
22357	hunter	3188	2
22337	interact	3176	1
22337	hunter	3189	2
