STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
26386	interact	13201	1
26386	interact	13202	2
26388	hunter	13201	1
26388	hunter	13202	3
26388	interact	13204	2
26389	interact	13205	1
26390	interact	13206	1
26390	hunter	13203	2
26390	interact	13207	3
26397	interact	13208	1
26397	convoy	13201	2
26398	story	13201	1
26399	useitem	13201	1
26399	interact	13209	2
26399	collect	13203	3
26399	useitem	13202	4
26400	interact	13210	1
26400	collect	13204	2
26401	hunter	13204	1
26409	interact	13212	1
26409	interact	13213	2
26410	hunter	13205	1
26410	interact	13214	2
26411	hunter	13206	1
26411	hunter	13207	2
26411	interact	13215	3
26412	story	13202	1
26420	hunter	13208	1
26420	hunter	13209	1
26420	hunter	13210	1
26420	hunter	13211	1
26422	interact	13217	1
26422	hunter	13213	2
26387	interact	13203	1
26387	collect	13201	2
26387	collect	13202	2
26402	collect	13205	1
26402	collect	13206	1
26403	useitem	13203	1
26421	interact	13216	1
26421	hunter	13212	2
