STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
83550	hunter	46700	1
83550	interact	46700	2
83550	collect	46700	3
83551	interact	46701	1
83551	interact	46702	2
83551	hunter	46701	3
83551	collect	46701	4
83552	interact	46703	1
83552	hunter	46702	2
83552	hunter	46703	2
83553	interact	46704	1
83553	hunter	46704	2
83553	hunter	46705	2
83554	interact	46705	1
83554	hunter	46706	2
83554	hunter	46707	2
83555	interact	46706	1
83555	hunter	46708	2
83555	hunter	46709	2
83555	interact	46707	3
83556	hunter	46710	1
83556	interact	46708	2
83556	collect	46702	3
83557	hunter	46711	1
83557	hunter	46712	1
83558	interact	46709	1
83558	hunter	46713	2
83558	interact	46710	3
83558	collect	46703	4
83559	interact	46711	1
83559	hunter	46714	2
83559	interact	46712	3
83560	interact	46713	1
83560	hunter	46715	2
83560	hunter	46716	2
83561	hunter	46717	1
83561	hunter	46718	1
83561	interact	46714	2
83561	collect	46704	3
83562	hunter	46719	1
83562	hunter	46720	1
83562	interact	46715	2
83562	collect	46705	3
83563	hunter	46721	1
83563	hunter	46722	1
83563	interact	46716	2
83563	collect	46706	3
83564	hunter	46723	1
83564	interact	46717	2
83564	collect	46707	3
