STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
86800	collect	58301	1
86800	collect	58302	1
86803	interact	58303	1
86803	special	110	2
86804	hunter	58301	1
86804	hunter	58302	1
86804	hunter	58303	1
86805	collect	58303	1
86805	collect	58304	1
86806	collect	58305	1
86806	collect	58306	1
86808	special	188	1
86812	special	195	1
86814	hunter	58304	1
86815	hunter	58305	1
86817	collect	58307	1
86817	collect	58308	1
86817	collect	58309	1
86818	interact	58306	1
86818	convoy	58302	2
86816	hunter	58306	1
86819	useitem	58301	1
86819	useitem	58302	1
86819	useitem	58303	1
86811	collect	58310	1
86811	collect	58311	1
86807	interact	58304	1
86807	special	184	2
86809	interact	58305	1
86809	special	189	2
86810	special	191	1
86813	special	196	1
86801	special	107	1
86820	special	333	1
86802	interact	58301	1
86802	interact	58302	2
86802	special	109	3
86821	story	58302	1
86821	hunter	58307	2
86821	special	587	3
86822	story	58303	1
86822	interact	58309	2
86822	hunter	58308	3
86822	interact	58310	4
86822	hunter	58309	5
86823	story	58304	1
86823	story	58305	2
86823	hunter	58310	3
86823	special	588	5
86823	story	58306	4
86827	interact	58311	1	
86827	story	58307	2	
