STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
82550	hunter	55800	1
82550	interact	55800	2
82550	hunter	55801	3
82551	collect	55800	1
82551	interact	55801	2
82551	hunter	55802	3
82554	hunter	55805	1
82554	interact	55804	2
82554	collect	55802	3
82555	interact	55805	1
82555	hunter	55806	2
82555	interact	55806	3
82555	hunter	55807	4
82559	collect	55809	1
82559	interact	55810	2
82559	collect	55810	3
82561	hunter	55810	1
82561	interact	55811	2
82561	question	55800	3
82565	collect	55813	1
82565	interact	55814	2
82565	useitem	55802	3
82566	story	55801	1
82566	interact	55815	2
82566	hunter	55812	3
82552	collect	55801	1
82552	interact	55816	2
82552	useitem	55800	4
82552	interact	55802	3
82560	story	55800	1
82563	collect	55811	1
82557	hunter	55808	1
82557	interact	55808	2
82558	hunter	55809	1
82558	interact	55809	2
82562	hunter	55811	1
82562	interact	55812	2
82564	collect	55812	1
82564	interact	55813	2
82556	interact	55807	1
82556	collect	55808	2
82556	interact	55817	3
