STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
84700	collect	52800	1
84700	interact	52800	2
84700	hunter	52800	3
84701	collect	52801	1
84701	interact	52801	2
84701	collect	52802	3
84702	interact	52802	1
84702	interact	52803	2
84703	hunter	52802	1
84703	interact	52804	2
84703	collect	52803	3
84704	useitem	52800	1
84704	interact	52805	2
84704	hunter	52803	3
84705	story	52800	1
84705	interact	52806	2
84705	collect	52804	3
84706	interact	52807	1
84706	interact	52808	2
84706	collect	52805	3
84707	interact	52809	1
84707	interact	52810	2
84707	hunter	52804	3
84708	hunter	52805	1
84708	interact	52811	2
84708	collect	52806	3
84709	interact	52812	1
84709	interact	52813	2
84709	interact	52814	3
84710	hunter	52806	1
84710	interact	52815	2
84710	hunter	52807	3
84711	hunter	52808	1
84711	interact	52816	2
84711	collect	52807	3
84712	hunter	52809	1
84712	interact	52817	2
84712	hunter	52810	3
84713	collect	52808	1
84713	interact	52818	2
84713	interact	52819	3
84714	hunter	52811	1
84714	interact	52820	2
84714	interact	52821	3
84715	useitem	52801	1
84715	interact	52822	2
84715	hunter	52812	3
84716	interact	52823	1
84716	interact	52824	2
84716	interact	52825	3
84717	hunter	52813	1
84717	interact	52826	2
84717	hunter	52814	3
