STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
85006	hunter	54681	1
85007	hunter	54682	1
85009	hunter	54684	1
85010	collect	54675	1
85014	collect	54679	1
85015	collect	54680	1
85020	interact	54675	1
85021	interact	54676	1
85022	interact	54677	1
85024	interact	54679	1
85028	interact	54683	1
85029	interact	54684	1
85035	useitem	54675	1
85036	useitem	54676	1
85039	useitem	54679	1
85040	useitem	54680	1
85042	useitem	54682	1
85043	convoy	54675	1
85044	convoy	54676	1
85045	convoy	54677	1
85046	story	54675	1
85047	story	54676	1
85049	hunter	54685	1
85000	hunter	54675	1
85000	hunter	54679	1
85005	hunter	54680	1
85005	hunter	54676	1
85017	collect	54682	1
85017	collect	54683	1
85017	collect	54684	1
85013	collect	54678	1
85013	collect	54681	1
85011	collect	54676	1
85011	collect	54677	1
85023	interact	54691	1
85025	interact	54692	1
85030	interact	54693	1
85030	interact	54694	2
85037	useitem	54677	1
85048	interact	54690	1
