STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
82801	interact	56843	1
82801	interact	56844	2
82801	interact	56845	3
82801	interact	56846	4
82802	interact	56847	1
82802	interact	56848	2
82802	interact	56849	3
82802	interact	56850	4
82804	interact	56854	1
82804	interact	56855	2
82804	interact	56856	3
82804	interact	56857	4
82805	interact	56858	1
82805	interact	56859	2
82805	interact	56860	3
82805	interact	56861	4
82806	useitem	56840	1
82806	interact	56862	2
82806	interact	56863	3
82806	interact	56864	4
82808	interact	56865	1
82808	interact	56866	2
82808	interact	56867	3
82808	interact	56868	4
82809	interact	56869	1
82809	interact	56870	2
82809	interact	56871	3
82809	interact	56872	4
82810	interact	56873	1
82810	interact	56874	2
82810	interact	56875	3
82810	interact	56876	4
82811	interact	56877	1
82812	interact	56878	1
82812	interact	56879	2
82813	hunter	56841	1
82813	hunter	56842	2
82814	hunter	56843	1
82814	hunter	56844	2
82814	hunter	56845	3
82807	interact	56880	1
82803	interact	56851	1
82803	interact	56852	2
82803	interact	56853	3
82800	interact	56840	1
82800	interact	56841	2
82800	interact	56842	3
