STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
22289	interact	3151	1
22289	interact	3152	2
22290	collect	3151	1
22291	useitem	3151	1
22291	interact	3153	2
22292	interact	3154	1
22292	hunter	3151	2
22292	collect	3152	3
22293	interact	3155	1
22293	hunter	3152	2
22294	hunter	3153	1
22294	collect	3153	2
22301	hunter	3154	1
22301	interact	3156	2
22302	interact	3157	1
22303	hunter	3155	1
22305	convoy	3151	1
22307	story	3151	1
22308	interact	3158	1
22308	hunter	3156	2
22309	interact	3159	1
22309	interact	3160	2
22309	useitem	3152	3
22313	story	3152	1
22314	interact	3161	1
22314	interact	3162	2
22315	hunter	3157	1
22317	interact	3163	1
22318	collect	3154	1
22319	story	3153	1
22320	collect	3155	1
22322	story	3154	1
22326	useitem	3153	1
22326	useitem	3154	2
22326	collect	3156	3
22327	interact	3164	1
22327	interact	3165	2
22327	interact	3166	3
22327	interact	3167	4
22329	hunter	3158	1
22329	interact	3172	2
22329	convoy	3152	3
22328	interact	3168	1
22330	hunter	3160	1
22330	hunter	3161	1
22330	hunter	3162	1
22330	hunter	3163	1
