STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
86200	collect	41643	1
86201	interact	41643	1
86201	collect	41644	2
86202	collect	41645	1
86203	collect	41646	1
86204	interact	41644	1
86204	collect	41647	2
86205	interact	41645	1
86205	hunter	41643	2
86205	interact	41646	3
86206	hunter	41644	1
86206	interact	41647	2
86206	hunter	41645	3
86206	interact	41648	4
86207	interact	41649	1
86207	collect	41648	2
86210	hunter	41646	1
86210	collect	41649	2
86211	interact	41656	1
86211	hunter	41647	2
86211	hunter	41648	3
86211	interact	41657	4
86208	interact	41650	1
86208	interact	41651	2
86209	interact	41652	1
86209	interact	41653	2
86213	interact	41654	1
86213	interact	41655	2
86212	interact	41658	1
86215	interact	41659	1
86215	collect	41650	2
86217	hunter	41649	1
86219	interact	41660	1
86220	hunter	41650	1
86220	interact	41661	2
86222	interact	41662	1
86223	interact	41663	1
86223	hunter	41651	2
86223	hunter	41652	3
86223	interact	41664	4
86224	interact	41665	1
86224	hunter	41653	2
86224	hunter	41654	3
86224	interact	41666	4
86225	hunter	41655	1
86226	hunter	41656	1
