STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
83200	hunter	44700	1
83201	hunter	44701	1
83202	hunter	44702	1
83203	hunter	44703	1
83203	collect	44700	2
83204	hunter	44704	1
83204	collect	44701	1
83205	hunter	44705	1
83205	collect	44702	1
83206	hunter	44706	1
83206	hunter	44707	1
83206	hunter	44708	1
83207	hunter	44709	1
83207	hunter	44710	1
83207	hunter	44711	1
83208	collect	44703	1
83209	collect	44704	1
83210	collect	44705	1
83211	interact	44700	1
83211	hunter	44712	2
83212	interact	44701	1
83212	hunter	44713	2
83213	interact	44702	1
83213	hunter	44714	2
83214	interact	44703	1
83214	hunter	44715	2
83215	interact	44704	1
83215	collect	44706	2
83216	interact	44705	1
83216	collect	44707	2
83217	interact	44706	1
83217	collect	44708	2
83218	interact	44707	1
83218	collect	44709	2
83221	interact	44710	1
83221	hunter	44718	2
83221	collect	44712	2
83225	interact	44714	1
83225	useitem	44702	2
83223	interact	44712	1
83223	useitem	44700	2
83224	interact	44713	1
83224	useitem	44701	2
83220	interact	44709	1
83220	hunter	44717	3
83220	interact	44715	2
83222	interact	44711	1
83222	hunter	44719	2
83219	interact	44708	1
83219	hunter	44716	2
