STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
81900	hunter	38720	1
81900	hunter	38721	1
81900	interact	38720	2
81900	collect	38720	3
81901	hunter	38722	1
81901	interact	38721	2
81902	hunter	38723	1
81902	hunter	38724	1
81902	interact	38722	2
81903	interact	38723	1
81903	interact	38724	2
81903	collect	38721	3
81904	interact	38725	1
81904	convoy	38720	2
81904	interact	38726	3
81904	hunter	38725	4
81905	hunter	38726	1
81905	interact	38727	2
81906	hunter	38727	1
81906	hunter	38728	1
81906	interact	38728	2
81906	collect	38722	3
81907	hunter	38729	1
81907	interact	38729	2
81907	collect	38723	3
81908	interact	38730	1
81908	hunter	38730	2
81909	interact	38731	1
81909	collect	38724	2
81910	hunter	38731	1
81910	interact	38732	2
81910	useitem	38720	3
81911	interact	38733	1
81911	hunter	38732	2
81911	interact	38734	3
81914	hunter	38734	1
81914	hunter	38735	1
81914	interact	38738	2
81915	hunter	38737	1
81915	interact	38739	2
81916	hunter	38736	1
81916	interact	38740	2
81916	hunter	38738	3
81917	interact	38741	1
81917	hunter	38739	2
81912	hunter	38733	1
81912	interact	38735	2
81912	interact	38736	3
81913	interact	38737	1
