STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
82450	interact	55600	1
82451	interact	55601	1
82452	collect	55600	1
82453	collect	55601	1
82454	collect	55602	1
82455	useitem	55600	1
82456	story	55600	1
82458	story	55601	1
82457	hunter	55600	1
82459	hunter	55601	1
82460	hunter	55602	1
82461	hunter	55603	1
82462	hunter	55604	1
82463	hunter	55605	1
82464	collect	55603	1
82465	hunter	55606	1
82465	interact	55602	2
82465	hunter	55607	3
82465	interact	55603	4
82466	interact	55604	1
82466	convoy	55600	2
82467	collect	55604	1
82468	collect	55605	1
82469	collect	55606	1
82470	interact	55605	1
82470	convoy	55601	2
82471	story	55602	1
82472	interact	55606	1
82473	interact	55607	1
82474	interact	55608	1
82475	interact	55609	1
82476	interact	55610	1
82476	interact	55611	1
82478	interact	55613	1
82479	question	55600	1
82479	interact	55614	2
82480	collect	55607	1
82481	collect	55608	1
82483	useitem	55601	1
82484	collect	55610	1
82485	collect	55611	1
82486	useitem	55602	1
82486	interact	55615	2
82487	interact	55616	1
82488	useitem	55603	1
82489	question	55601	1
82490	interact	55617	1
82477	interact	55612	1
82477	interact	55618	2
