STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
83450	hunter	45825	1
83450	interact	45825	2
83450	hunter	45826	3
83451	hunter	45827	1
83451	interact	45826	2
83451	hunter	45828	3
83453	interact	45828	1
83453	useitem	45825	2
83454	hunter	45829	1
83454	interact	45829	2
83454	interact	45830	3
83454	collect	45826	4
83455	hunter	45830	1
83455	interact	45831	2
83455	hunter	45831	3
83456	interact	45832	1
83456	collect	45827	2
83456	interact	45833	3
83456	hunter	45832	4
83457	useitem	45826	1
83457	interact	45834	2
83457	hunter	45833	3
83458	hunter	45834	1
83458	interact	45835	2
83458	interact	45836	3
83458	collect	45828	4
83459	collect	45829	1
83459	interact	45837	2
83459	collect	45830	3
83460	interact	45838	1
83460	hunter	45835	2
83460	interact	45839	3
83460	hunter	45840	4
83461	collect	45831	1
83461	interact	45840	2
83461	collect	45832	3
83462	hunter	45841	1
83462	interact	45841	2
83462	hunter	45842	3
83463	hunter	45843	1
83463	interact	45842	2
83463	hunter	45844	3
83464	collect	45833	1
83464	interact	45843	2
83464	hunter	45845	3
83452	collect	45825	1
83452	interact	45827	2
83452	hunter	45846	3
