STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
82150	hunter	39800	1
82151	hunter	39801	1
82152	hunter	39802	1
82153	hunter	39803	1
82153	collect	39800	1
82154	hunter	39804	1
82154	collect	39801	1
82155	hunter	39805	1
82155	collect	39802	1
82156	hunter	39806	1
82156	hunter	39807	1
82157	hunter	39808	1
82157	hunter	39809	1
82158	collect	39803	1
82159	collect	39804	1
82160	collect	39805	1
82161	interact	39800	1
82163	interact	39802	1
82164	interact	39803	1
82174	useitem	39803	1
82175	useitem	39804	1
82176	useitem	39805	1
82177	useitem	39806	1
82178	useitem	39807	1
82165	interact	39804	1
82165	collect	39806	2
82166	interact	39805	1
82166	collect	39807	2
82167	interact	39806	1
82167	collect	39808	2
82169	interact	39808	1
82169	useitem	39800	2
82168	interact	39807	1
82168	collect	39809	2
82170	interact	39809	1
82170	useitem	39801	2
82171	interact	39810	1
82171	useitem	39802	2
82172	interact	39811	1
82172	interact	39812	2
82173	interact	39813	1
82173	interact	39814	2
82162	interact	39801	1
