STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
28340	interact	1177	1
28340	hunter	1176	2
28339	convoy	1175	1
28339	interact	1176	2
28339	hunter	1175	3
28342	hunter	1179	1
28342	story	1175	2
28349	hunter	1180	1
28349	interact	1181	2
28350	story	1176	1
28351	hunter	1181	1
28352	story	1177	1
28353	hunter	1182	1
28353	interact	1183	2
28354	interact	1184	1
28356	interact	1185	1
28362	interact	1188	1
28362	useitem	1175	2
28364	interact	1189	1
28364	story	1178	2
28364	hunter	1183	3
28364	collect	1177	4
28374	interact	1190	1
28375	hunter	1184	1
28376	interact	1191	1
28376	interact	1192	2
28376	hunter	1186	3
28378	interact	1193	1
28379	interact	1194	1
28379	hunter	1187	2
28379	hunter	1188	3
28379	interact	1195	4
28386	story	1179	1
28387	interact	1196	1
28387	interact	1197	2
28388	interact	1198	1
28388	interact	1199	2
28389	interact	1200	1
28389	interact	1201	2
28390	convoy	1176	1
28390	interact	1202	2
28390	hunter	1191	3
28391	hunter	1192	1
28391	collect	1179	2
28392	story	1180	1
28393	interact	1203	1
28393	collect	1180	2
28394	useitem	1176	1
28397	interact	1204	1
28398	collect	1181	1
28399	collect	1182	1
28399	collect	1183	2
28399	interact	1205	3
28399	useitem	1177	4
28400	interact	1206	1
28400	interact	1207	2
28400	hunter	1193	3
28401	interact	1208	1
28402	interact	1209	1
28412	interact	1211	1
28421	story	1181	1
28423	hunter	1196	1
28426	collect	1184	1
28427	interact	1214	1
28428	interact	1215	1
28428	hunter	1197	2
28433	hunter	1198	1
28433	interact	1216	2
28434	collect	1185	1
28434	story	1182	2
28435	collect	1186	1
28435	story	1183	2
28436	interact	1217	1
28437	hunter	1199	1
28437	interact	1218	2
28438	collect	1187	1
28439	useitem	1178	1
28440	useitem	1179	1
28457	story	1186	1
28459	hunter	1201	1
28459	interact	1223	2
28460	interact	1224	1
28461	hunter	1202	1
28461	collect	1189	2
28470	collect	1190	1
28471	interact	1227	1
28471	interact	1228	2
28473	story	1187	1
28474	interact	1229	1
28474	hunter	1203	2
28474	interact	1230	3
28474	useitem	1180	4
28344	interact	1180	2
28361	collect	1176	1
28361	interact	1186	2
28361	interact	1187	3
28445	interact	1219	1
28445	hunter	1200	2
28445	interact	1231	3
28446	story	1184	1
28446	interact	1232	2
28447	story	1185	1
28447	interact	1233	2
28448	interact	1220	1
28448	interact	1221	2
28448	interact	1234	3
28341	interact	1178	1
28341	hunter	1177	2
28341	hunter	1178	2
28413	hunter	1194	1
28413	hunter	1195	1
28413	interact	1212	2
28413	interact	1213	3
28337	interact	1235	1
28449	collect	1188	1
28449	interact	1236	2
28462	interact	1237	1
28469	interact	1225	1
28469	interact	1226	2
28469	interact	1238	3
28472	interact	1239	1
28410	interact	1210	1
28410	interact	1240	2
