STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
81800	interact	38600	1
81800	interact	38601	2
81800	interact	38602	3
81801	interact	38604	1
81802	interact	38603	1
81802	interact	38605	2
81803	interact	38606	1
81803	interact	38607	2
81803	interact	38608	3
81804	interact	38609	1
81804	interact	38610	2
81805	interact	38611	1
81805	interact	38612	2
81806	interact	38613	1
81806	interact	38614	2
81807	interact	38615	1
81807	interact	38616	2
81807	interact	38617	3
81808	interact	38618	1
81808	interact	38619	2
81808	interact	38620	3
81809	interact	38621	1
81810	interact	38622	1
81810	interact	38623	1
81811	interact	38625	1
81811	interact	38626	2
81811	hunter	38600	3
81811	interact	38627	4
81812	interact	38628	1
81812	interact	38629	2
81812	interact	38630	3
81813	interact	38631	1
81813	interact	38632	2
81814	interact	38633	1
81814	interact	38634	2
81815	interact	38635	1
81815	interact	38636	2
81815	interact	38637	3
81815	interact	38638	4
81816	interact	38639	1
81816	interact	38640	2
81817	interact	38641	1
81817	interact	38642	2
81818	interact	38643	1
81818	interact	38644	2
81818	interact	38645	3
81819	hunter	38601	1
81820	hunter	38602	1
81821	interact	38646	1
81821	interact	38647	2
