STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
84400	hunter	51600	1
84400	interact	51600	2
84400	hunter	51601	3
84402	hunter	51604	1
84402	interact	51602	2
84402	collect	51600	3
84406	interact	51605	1
84406	hunter	51610	2
84406	hunter	51611	2
84407	interact	51606	1
84407	hunter	51612	2
84407	hunter	51613	2
84409	interact	51608	1
84409	hunter	51616	2
84409	hunter	51617	2
84410	interact	51609	1
84410	hunter	51618	2
84410	hunter	51619	2
84411	interact	51610	1
84411	hunter	51620	2
84411	hunter	51621	2
84412	collect	51603	1
84413	hunter	51622	1
84413	interact	51611	2
84413	collect	51604	3
84414	hunter	51623	1
84414	interact	51612	2
84415	interact	51613	1
84415	hunter	51624	2
84415	hunter	51625	2
84416	interact	51614	1
84416	hunter	51626	2
84416	hunter	51627	2
84417	hunter	51628	1
84417	collect	51605	2
84403	interact	51603	1
84403	hunter	51605	2
84403	collect	51601	4
84403	interact	51615	3
84401	interact	51601	1
84401	hunter	51602	2
84401	hunter	51603	2
84404	hunter	51606	1
84404	hunter	51607	1
84404	interact	51616	2
84404	collect	51602	3
84408	interact	51607	1
84408	hunter	51614	2
84405	interact	51604	1
84405	hunter	51609	2
