STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
83801	hunter	47781	1
83802	hunter	47782	1
83806	hunter	47786	1
83806	hunter	47787	1
83806	hunter	47788	1
83807	hunter	47789	1
83807	hunter	47790	1
83807	hunter	47791	1
83808	collect	47783	1
83811	interact	47780	1
83812	interact	47781	1
83813	interact	47782	1
83814	interact	47783	1
83814	hunter	47792	2
83815	interact	47784	1
83815	hunter	47793	2
83816	interact	47785	1
83816	hunter	47794	2
83817	interact	47786	1
83817	hunter	47795	2
83818	interact	47787	1
83818	hunter	47796	2
83819	interact	47788	1
83819	interact	47789	2
83820	interact	47790	1
83820	interact	47791	2
83821	interact	47792	1
83821	interact	47793	2
83822	interact	47794	1
83822	interact	47795	2
83800	hunter	47780	1
83809	collect	47784	1
83823	interact	47796	1
83824	interact	47797	1
83825	interact	47798	1
83803	hunter	47783	1
83804	hunter	47784	1
83805	hunter	47785	1
83810	hunter	47797	1
