STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
26051	collect	13026	1
26053	hunter	13026	1
26053	interact	13026	2
26055	interact	13027	1
26055	interact	13028	2
26055	interact	13029	3
26056	useitem	13027	1
26056	story	13026	2
26059	interact	13032	1
26059	interact	13033	2
26061	interact	13035	1
26061	interact	13036	2
26061	useitem	13028	3
26061	useitem	13029	4
26062	interact	13037	1
26062	hunter	13029	2
26062	interact	13038	3
26063	interact	13039	1
26063	collect	13029	2
26064	useitem	13030	1
26064	interact	13040	2
26064	interact	13041	3
26064	useitem	13031	4
26065	story	13028	1
26066	hunter	13030	1
26066	interact	13042	2
26067	interact	13043	1
26067	story	13029	2
26068	interact	13044	1
26068	hunter	13031	2
26069	convoy	13026	1
26069	hunter	13032	2
26069	interact	13045	3
26070	story	13030	1
26070	hunter	13033	2
26071	convoy	13027	1
26071	interact	13046	2
26071	story	13031	3
26054	interact	13047	1
26060	story	13027	1
26060	hunter	13028	2
26060	interact	13034	3
26060	interact	13048	4
26057	interact	13049	1
26049	useitem	13026	1
26049	story	13032	2
26058	hunter	13027	2
26058	interact	13031	3
26058	interact	13050	1
