STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
82601	interact	56602	1
82601	hunter	56601	2
82601	interact	56603	3
82602	hunter	56602	1
82602	interact	56604	2
82602	hunter	56603	3
82603	hunter	56604	1
82603	interact	56605	2
82603	collect	56601	3
82603	collect	56602	3
82604	hunter	56605	1
82604	interact	56606	2
82604	interact	56607	3
82604	story	56600	4
82605	interact	56608	1
82605	hunter	56606	2
82605	collect	56603	3
82606	interact	56609	1
82606	hunter	56607	2
82606	interact	56610	3
82607	interact	56611	1
82607	hunter	56608	2
82607	interact	56612	3
82607	collect	56604	4
82609	interact	56615	1
82609	interact	56616	2
82609	hunter	56611	3
82608	interact	56613	1
82608	hunter	56609	2
82608	interact	56614	3
82608	hunter	56612	4
82610	hunter	56613	1
82610	interact	56617	2
82610	collect	56605	3
82611	hunter	56614	1
82611	interact	56618	2
82611	hunter	56615	3
82612	interact	56619	1
82612	interact	56620	2
82612	collect	56606	3
82613	hunter	56616	1
82613	interact	56621	2
82613	collect	56607	3
82614	hunter	56617	1
82614	interact	56622	2
82614	collect	56608	3
82600	collect	56600	4
