STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
82352	interact	40781	1
82352	collect	40780	2
82352	interact	40782	3
82353	hunter	40781	1
82353	interact	40783	2
82353	hunter	40782	3
82354	hunter	40783	1
82354	interact	40784	2
82354	collect	40781	3
82354	interact	40785	4
82355	hunter	40784	1
82355	interact	40786	2
82355	hunter	40785	3
82356	convoy	40781	1
82356	story	40781	2
82356	collect	40782	3
82356	interact	40787	4
82357	interact	40788	1
82357	collect	40783	2
82360	hunter	40789	1
82360	interact	40790	2
82360	useitem	40780	3
82361	collect	40784	1
82361	interact	40791	2
82361	interact	40792	3
82362	interact	40793	1
82362	convoy	40782	2
82363	interact	40794	1
82363	useitem	40781	2
82363	useitem	40782	3
82363	useitem	40783	4
82364	collect	40785	1
82365	collect	40786	1
82365	collect	40787	2
82366	hunter	40790	1
82367	story	40783	1
82367	useitem	40784	2
82368	question	40782	1
82350	hunter	40780	1
82350	interact	40780	2
82350	convoy	40780	3
82351	story	40780	1
82351	question	40780	2
82358	story	40782	1
82358	interact	40789	3
82358	question	40781	2
82359	hunter	40786	1
82359	interact	40795	2
82359	hunter	40787	3
