STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
26434	interact	13227	1
26435	interact	13228	1
26438	hunter	13227	1
26438	interact	13229	2
26440	hunter	13228	2
26440	interact	13232	3
26445	hunter	13230	1
26445	interact	13233	2
26447	interact	13234	1
26448	hunter	13231	1
26449	interact	13235	1
26449	hunter	13233	2
26450	hunter	13234	1
26451	interact	13236	1
26452	hunter	13235	1
26452	convoy	13239	2
26453	collect	13226	1
26459	interact	13239	1
26462	hunter	13238	1
26463	hunter	13239	1
26465	hunter	13242	1
26466	hunter	13243	1
26467	hunter	13244	1
26468	interact	13243	1
26470	interact	13245	1
26472	hunter	13245	1
26473	hunter	13246	1
26474	hunter	13247	1
26475	hunter	13248	1
26475	hunter	13249	1
26476	interact	13246	1
26464	hunter	13240	1
26460	interact	13240	1
26461	hunter	13237	1
26461	interact	13242	2
26446	hunter	13229	1
26446	convoy	13240	2
26437	hunter	13226	1
26437	interact	13231	2
26439	interact	13230	1
26469	interact	13244	1
26469	interact	13237	2
26477	interact	13247	1
26478	interact	13249	1
26478	interact	13226	2
