STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
83700	interact	47660	1
83700	collect	47660	2
83701	interact	47661	1
83701	collect	47661	2
83702	interact	47662	1
83702	collect	47662	2
83703	interact	47663	1
83703	collect	47663	2
83704	interact	47664	1
83704	useitem	47660	2
83705	interact	47665	1
83705	useitem	47661	2
83706	interact	47666	1
83706	interact	47667	2
83707	interact	47668	1
83707	interact	47669	2
83708	interact	47670	1
83708	interact	47671	2
83709	hunter	47660	1
83709	hunter	47661	2
83709	interact	47672	3
83710	hunter	47662	1
83710	interact	47673	2
83710	interact	47674	3
83711	hunter	47663	1
83711	hunter	47664	2
83712	hunter	47665	1
83712	hunter	47666	2
83713	hunter	47667	1
83713	hunter	47668	2
83714	hunter	47669	1
83714	collect	47664	2
83716	collect	47666	1
83716	useitem	47662	2
83717	interact	47675	1
83717	hunter	47671	2
83717	hunter	47672	3
83718	interact	47676	1
83718	hunter	47673	2
83718	hunter	47674	3
83720	story	47660	1
83720	hunter	47676	2
83720	collect	47669	3
83721	story	47661	1
83722	hunter	47677	1
83722	interact	47677	2
83723	story	47662	1
83724	hunter	47678	1
83725	interact	47678	1
83725	interact	47679	1
83725	interact	47680	1
83715	hunter	47670	1
83715	collect	47665	1
83719	hunter	47675	1
83719	collect	47667	2
