STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
83400	hunter	45750	1
83400	collect	45750	2
83401	collect	45751	1
83401	interact	45750	2
83402	hunter	45751	1
83402	hunter	45752	2
83402	collect	45752	3
83403	interact	45751	1
83403	interact	45752	2
83404	hunter	45753	1
83404	hunter	45754	2
83404	collect	45753	3
83405	interact	45753	1
83405	interact	45754	2
83405	useitem	45750	3
83406	collect	45754	1
83406	collect	45755	2
83406	collect	45756	3
83407	hunter	45755	1
83407	collect	45757	2
83408	interact	45755	1
83408	interact	45756	2
83410	interact	45758	1
83410	question	45750	2
83413	collect	45758	1
83413	collect	45759	2
83413	story	45750	3
83412	hunter	45760	1
83412	hunter	45761	2
83412	interact	45760	3
83415	interact	45761	1
83415	interact	45762	2
83418	interact	45763	1
83418	interact	45764	2
83417	story	45751	1
83417	collect	45761	2
83417	hunter	45766	3
83417	collect	45762	3
83409	interact	45757	1
83409	hunter	45756	2
83409	hunter	45757	2
83411	hunter	45759	1
83411	interact	45759	2
83414	hunter	45762	1
83414	hunter	45763	1
83416	collect	45760	1
