STRING	STRING	STRING	STRING
ID	Type	TypeID	Order
86400	hunter	41814	1
86400	interact	41814	2
86400	collect	41814	3
86401	useitem	41814	1
86401	interact	41815	2
86401	hunter	41815	3
86402	interact	41816	1
86402	hunter	41816	2
86403	interact	41817	1
86403	collect	41815	2
86404	interact	41818	1
86404	collect	41816	2
86405	useitem	41816	1
86405	interact	41819	2
86405	interact	41820	3
86407	hunter	41817	1
86407	interact	41824	2
86407	interact	41825	3
86407	collect	41817	4
86408	interact	41826	1
86408	collect	41818	2
86409	useitem	41817	1
86409	interact	41827	2
86409	hunter	41818	3
86410	hunter	41819	1
86410	interact	41828	2
86411	useitem	41818	1
86411	interact	41829	2
86412	hunter	41820	1
86412	interact	41830	2
86413	interact	41831	1
86413	collect	41819	2
86415	useitem	41819	1
86415	interact	41832	2
86415	hunter	41821	3
86414	story	41814	1
86414	interact	41833	2
86416	hunter	41822	1
86416	interact	41834	2
86416	interact	41835	3
86417	interact	41836	1
86417	hunter	41823	2
86417	interact	41837	3
86417	useitem	41820	4
86406	collect	41820	1
86406	interact	41821	2
